properties.ObjectId,properties.StopID,properties.PID,properties.actionTakenDuringStop,properties.personSearchConsentGiven,properties.propertySearchConsentGiven
36854,28103,1,None,NULL,NULL
36855,28104,1,None,NULL,NULL
36856,28105,1,None,NULL,NULL
36857,28106,1,None,NULL,NULL
36858,28107,1,None,NULL,NULL
36859,28108,1,None,NULL,NULL
36860,28109,1,None,NULL,NULL
36861,28110,1,None,NULL,NULL
36862,28111,1,None,NULL,NULL
36863,28112,1,None,NULL,NULL
36864,28113,1,None,NULL,NULL
36865,28115,1,None,NULL,NULL
36866,28116,1,Curbside detention,NULL,NULL
36867,28116,1,Search of person was conducted,NULL,NULL
36868,28116,2,Curbside detention,NULL,NULL
36869,28116,2,Search of person was conducted,NULL,NULL
36870,28116,3,Curbside detention,NULL,NULL
36871,28116,3,Search of person was conducted,NULL,NULL
36872,28116,4,Curbside detention,NULL,NULL
36873,28116,4,Search of person was conducted,NULL,NULL
36874,28117,1,Handcuffed or flex cuffed,NULL,NULL
36875,28117,1,Search of person was conducted,NULL,NULL
36876,28118,1,Patrol car detention,NULL,NULL
36877,28119,1,Patrol car detention,NULL,NULL
36878,28120,1,None,NULL,NULL
36879,28121,1,Curbside detention,NULL,NULL
36880,27977,1,None,NULL,NULL
36881,28121,2,Curbside detention,NULL,NULL
36882,28122,1,Curbside detention,NULL,NULL
36883,28123,1,None,NULL,NULL
36884,28124,1,None,NULL,NULL
36885,28125,1,None,NULL,NULL
36886,27907,1,None,NULL,NULL
36887,28015,1,None,NULL,NULL
36888,27944,1,None,NULL,NULL
36889,27841,2,None,NULL,NULL
36890,27870,1,None,NULL,NULL
36891,28059,2,None,NULL,NULL
36892,28016,1,None,NULL,NULL
36893,27945,1,None,NULL,NULL
36894,27841,3,None,NULL,NULL
36895,27871,1,None,NULL,NULL
36896,28059,3,None,NULL,NULL
36897,28017,1,None,NULL,NULL
36898,27946,1,None,NULL,NULL
36899,27841,4,None,NULL,NULL
36900,27872,1,None,NULL,NULL
36901,28060,1,None,NULL,NULL
36902,28018,1,Asked for consent to search person,TRUE,NULL
36903,27947,1,None,NULL,NULL
36904,27842,1,None,NULL,NULL
36905,27873,1,None,NULL,NULL
36906,28061,1,None,NULL,NULL
36907,28018,1,Curbside detention,NULL,NULL
36908,27948,1,None,NULL,NULL
36909,27843,1,None,NULL,NULL
36910,27874,1,None,NULL,NULL
36911,28062,1,None,NULL,NULL
36912,28019,1,Handcuffed or flex cuffed,NULL,NULL
36913,27949,1,None,NULL,NULL
36914,27844,1,None,NULL,NULL
36915,27875,1,None,NULL,NULL
36916,28063,1,None,NULL,NULL
36917,28019,1,Patrol car detention,NULL,NULL
36918,27950,1,Curbside detention,NULL,NULL
36919,27845,1,None,NULL,NULL
36920,27876,1,None,NULL,NULL
36921,28064,1,Handcuffed or flex cuffed,NULL,NULL
36922,28019,1,Search of person was conducted,NULL,NULL
36923,27951,1,None,NULL,NULL
36924,27846,1,None,NULL,NULL
36925,27877,1,None,NULL,NULL
36926,28064,1,Patrol car detention,NULL,NULL
36927,28020,1,Curbside detention,NULL,NULL
36928,27952,1,None,NULL,NULL
36929,27847,1,None,NULL,NULL
36930,27878,1,Handcuffed or flex cuffed,NULL,NULL
36931,28064,1,Property was seized,NULL,NULL
36932,28021,1,None,NULL,NULL
36933,27953,1,None,NULL,NULL
36934,27848,1,None,NULL,NULL
36935,27878,1,Property was seized,NULL,NULL
36936,28064,1,Search of person was conducted,NULL,NULL
36937,28022,1,None,NULL,NULL
36938,27908,1,None,NULL,NULL
36939,27954,1,Curbside detention,NULL,NULL
36940,27978,1,None,NULL,NULL
36941,27849,1,None,NULL,NULL
36942,27878,1,Search of person was conducted,NULL,NULL
36943,28065,1,Curbside detention,NULL,NULL
36944,28023,1,None,NULL,NULL
36945,27909,1,None,NULL,NULL
36946,27954,1,Search of person was conducted,NULL,NULL
36947,27979,1,None,NULL,NULL
36948,27850,1,None,NULL,NULL
36949,27879,1,Asked for consent to search person,TRUE,NULL
36950,28065,1,Search of person was conducted,NULL,NULL
36951,28024,1,None,NULL,NULL
36952,27910,1,None,NULL,NULL
36953,27980,1,None,NULL,NULL
36954,27955,1,None,NULL,NULL
36955,27981,1,None,NULL,NULL
36956,28066,1,None,NULL,NULL
36957,28025,1,Curbside detention,NULL,NULL
36958,27851,1,None,NULL,NULL
36959,27879,1,Patrol car detention,NULL,NULL
36960,28067,1,Curbside detention,NULL,NULL
36961,27956,1,None,NULL,NULL
36962,28025,1,Handcuffed or flex cuffed,NULL,NULL
36963,27982,1,None,NULL,NULL
36964,27911,1,None,NULL,NULL
36965,27957,1,None,NULL,NULL
36966,27852,1,None,NULL,NULL
36967,28067,1,Search of person was conducted,NULL,NULL
36968,27880,1,None,NULL,NULL
36969,27912,1,None,NULL,NULL
36970,28025,1,Patrol car detention,NULL,NULL
36971,27983,1,None,NULL,NULL
36972,27958,1,None,NULL,NULL
36973,27853,1,None,NULL,NULL
36974,28067,1,Search of property was conducted,NULL,NULL
36975,27881,1,None,NULL,NULL
36976,27913,1,None,NULL,NULL
36977,28025,1,Search of person was conducted,NULL,NULL
36978,27984,1,None,NULL,NULL
36979,27959,1,Handcuffed or flex cuffed,NULL,NULL
36980,27854,1,None,NULL,NULL
36981,28067,2,Curbside detention,NULL,NULL
36982,27882,1,None,NULL,NULL
36983,27914,1,Curbside detention,NULL,NULL
36984,28026,1,None,NULL,NULL
36985,27985,1,None,NULL,NULL
36986,27959,1,Search of person was conducted,NULL,NULL
36987,27855,1,None,NULL,NULL
36988,28067,2,Handcuffed or flex cuffed,NULL,NULL
36989,27884,1,None,NULL,NULL
36990,27914,1,Search of person was conducted,NULL,NULL
36991,28027,1,None,NULL,NULL
36992,27986,1,None,NULL,NULL
36993,27960,1,None,NULL,NULL
36994,27856,1,None,NULL,NULL
36995,28067,2,Search of person was conducted,NULL,NULL
36996,27885,1,None,NULL,NULL
36997,27915,1,None,NULL,NULL
36998,28028,1,None,NULL,NULL
36999,27987,1,None,NULL,NULL
37000,27961,1,None,NULL,NULL
37001,27857,1,None,NULL,NULL
37002,28067,2,Search of property was conducted,NULL,NULL
37003,27886,1,None,NULL,NULL
37004,27916,1,None,NULL,NULL
37005,28029,1,None,NULL,NULL
