properties.ObjectId,properties.StopID,properties.PID,properties.basisForPropertySeizure
20238,24073,1,NULL
20239,23929,1,NULL
20240,24172,1,NULL
20241,23847,1,NULL
20242,23992,1,NULL
20243,24124,1,NULL
20244,24074,1,NULL
20245,23930,1,NULL
20246,24174,1,NULL
20247,23848,1,NULL
20248,23993,1,NULL
20249,24125,1,NULL
20250,24075,1,NULL
20251,23931,1,NULL
20252,24175,1,NULL
20253,23849,1,NULL
20254,23994,1,NULL
20255,24126,1,NULL
20256,24076,1,NULL
20257,23932,1,NULL
20258,24176,1,NULL
20259,23850,1,NULL
20260,23995,1,NULL
20261,24127,1,NULL
20262,24077,1,NULL
20263,23933,1,NULL
20264,24176,2,NULL
20265,23851,1,NULL
20266,23996,1,NULL
20267,24128,1,NULL
20268,24078,1,NULL
20269,23934,1,NULL
20270,24177,1,NULL
20271,23852,1,NULL
20272,23997,1,NULL
20273,24129,1,NULL
20274,24079,1,NULL
20275,23935,1,NULL
20276,24178,1,NULL
20277,23853,1,NULL
20278,23998,1,NULL
20279,24130,1,NULL
20280,24081,1,NULL
20281,23936,1,NULL
20282,24179,1,NULL
20283,23854,1,NULL
20284,23999,1,NULL
20285,24131,1,NULL
20286,24082,1,NULL
20287,23937,1,NULL
20288,24179,2,NULL
20289,23855,1,NULL
20290,24000,1,NULL
20291,24132,1,NULL
20292,24083,1,NULL
20293,23939,1,NULL
20294,24180,1,NULL
20295,23855,2,NULL
20296,24001,1,NULL
20297,24133,1,NULL
20298,24084,1,NULL
20299,23940,1,NULL
20300,24181,1,NULL
20301,23856,1,NULL
20302,24002,1,NULL
20303,24134,1,NULL
20304,24085,1,NULL
20305,23941,1,NULL
20306,24182,1,NULL
20307,23856,2,NULL
20308,24003,1,NULL
20309,24135,1,NULL
20310,24086,1,NULL
20311,23942,1,NULL
20312,24183,1,NULL
20313,23856,3,NULL
20314,24003,2,NULL
20315,24136,1,NULL
20316,24087,1,NULL
20317,23943,1,NULL
20318,24184,1,NULL
20319,23857,1,NULL
20320,24004,1,NULL
20321,24137,1,NULL
20322,24088,1,NULL
20323,23944,1,NULL
20324,24185,1,NULL
20325,23858,1,NULL
20326,24005,1,NULL
20327,24138,1,NULL
20328,24089,1,NULL
20329,23945,1,NULL
20330,24186,1,NULL
20331,23859,1,NULL
20332,24006,1,NULL
20333,24139,1,NULL
20334,24090,1,NULL
20335,23946,1,NULL
20336,24187,1,NULL
20337,23860,1,NULL
20338,24007,1,NULL
20339,24140,1,NULL
20340,24091,1,NULL
20341,23947,1,NULL
20342,24187,2,NULL
20343,23861,1,NULL
20344,24008,1,NULL
20345,24141,1,NULL
20346,24092,1,NULL
20347,23948,1,NULL
20348,24187,3,NULL
20349,23862,1,NULL
20350,24009,1,NULL
20351,24142,1,NULL
20352,24093,1,NULL
20353,23949,1,NULL
20354,24187,4,NULL
20355,23863,1,NULL
20356,24009,2,NULL
20357,24143,1,NULL
20358,24094,1,NULL
20359,23950,1,NULL
20360,24187,5,NULL
20361,23864,1,NULL
20362,24010,1,NULL
20363,24144,1,NULL
20364,24095,1,NULL
20365,23951,1,NULL
20366,24188,1,NULL
20367,23865,1,NULL
20368,24011,1,NULL
20369,24145,1,NULL
20370,24146,1,NULL
20371,24147,1,NULL
20372,24148,1,NULL
20373,24149,1,NULL
20374,23952,1,NULL
20375,24189,1,NULL
20376,24012,1,NULL
20377,23866,1,NULL
20378,24096,1,NULL
20379,23953,1,NULL
20380,23867,1,NULL
20381,24097,1,NULL
20382,23954,1,NULL
20383,23867,2,NULL
20384,24098,1,NULL
20385,23955,1,NULL
20386,23868,1,NULL
20387,24099,1,NULL
20388,23956,1,NULL
20389,24100,1,NULL
20390,23957,1,NULL
20391,24101,1,NULL
20392,23958,1,NULL
20393,23959,1,NULL
20394,23960,1,NULL
20395,23961,1,NULL
20396,23962,1,NULL
20397,23963,1,NULL
20398,23964,1,NULL
20399,23965,1,NULL
20400,23965,2,NULL
20401,24279,1,NULL
20402,24280,1,NULL
20403,24364,1,NULL
20404,24281,1,NULL
20405,24365,1,NULL
20406,24454,1,NULL
20407,24281,2,NULL
20408,24366,1,NULL
20409,24281,3,NULL
20410,24240,1,NULL
20411,24455,1,NULL
20412,24366,2,NULL
20413,24282,1,NULL
20414,24241,1,NULL
20415,24456,1,NULL
20416,24366,3,NULL
20417,24283,1,NULL
20418,24242,1,NULL
20419,24457,1,NULL
20420,24367,1,NULL
20421,24283,2,NULL
20422,24243,1,NULL
20423,24458,1,NULL
20424,24368,1,NULL
20425,24284,1,NULL
20426,24244,1,NULL
20427,24459,1,NULL
20428,24369,1,NULL
20429,24285,1,NULL
20430,24245,1,NULL
20431,24460,1,NULL
20432,24370,1,NULL
20433,24286,1,NULL
20434,24246,1,NULL
20435,24461,1,NULL
20436,24371,1,NULL
20437,24287,1,NULL
20438,24246,2,NULL
20439,24462,1,NULL
20440,24372,1,NULL
20441,24288,1,NULL
20442,24247,1,NULL
20443,24504,1,NULL
20444,24463,1,NULL
20445,24373,1,NULL
20446,24289,1,NULL
20447,24248,1,NULL
20448,24464,1,NULL
20449,24318,1,NULL
20450,24505,1,NULL
20451,24409,1,NULL
20452,24374,1,NULL
20453,24290,1,NULL
20454,24249,1,NULL
20455,24465,1,NULL
20456,24319,1,NULL
20457,24506,1,NULL
20458,24410,1,NULL
20459,24374,2,NULL
20460,24291,1,NULL
20461,24250,1,NULL
20462,24466,1,NULL
20463,24320,1,NULL
20464,24507,1,NULL
20465,24411,1,NULL
20466,24375,1,NULL
20467,24291,2,NULL
20468,24251,1,NULL
20469,24466,2,NULL
20470,24321,1,NULL
20471,24509,1,NULL
20472,24412,1,NULL
20473,24376,1,Evidence
20474,24292,1,NULL
20475,24252,1,NULL
20476,24467,1,NULL
20477,24322,1,NULL
20478,24510,1,NULL
20479,24413,1,NULL
20480,24377,1,NULL
20481,24293,1,NULL
20482,24253,1,NULL
20483,24468,1,NULL
20484,24323,1,NULL
20485,24511,1,NULL
20486,24414,1,Contraband
20487,24378,1,NULL
20488,24294,1,NULL
20489,24254,1,NULL
20490,24469,1,NULL
20491,24324,1,NULL
20492,24512,1,NULL
20493,24414,1,Evidence
20494,24379,1,NULL
20495,24294,2,NULL
20496,24255,1,NULL
20497,24470,1,NULL
20498,24325,1,NULL
20499,24513,1,NULL
20500,24414,1,Impound of vehicle
20501,24380,1,NULL
20502,24294,3,NULL
20503,24255,2,NULL
20504,24471,1,NULL
20505,24326,1,NULL
20506,24514,1,NULL
20507,24415,1,NULL
20508,24381,1,NULL
20509,24295,1,NULL
20510,24255,3,NULL
20511,24472,1,NULL
20512,24327,1,NULL
20513,24515,1,NULL
20514,24416,1,NULL
20515,24381,2,NULL
20516,24296,1,NULL
20517,24255,4,NULL
20518,24474,1,Safekeeping as allowed by law/statute
20519,24328,1,NULL
20520,24516,1,NULL
20521,24417,1,NULL
20522,24382,1,NULL
20523,24296,2,NULL
20524,24256,1,NULL
20525,24474,2,NULL
20526,24329,1,NULL
20527,24517,1,NULL
20528,24418,1,NULL
20529,24383,1,NULL
20530,24297,1,NULL
20531,24257,1,NULL
20532,24475,1,NULL
20533,24330,1,NULL
20534,24518,1,NULL
20535,24419,1,NULL
20536,24384,1,NULL
20537,24297,2,NULL
20538,24258,1,Contraband
20539,24476,1,NULL
20540,24477,1,NULL
20541,24478,1,NULL
20542,24479,1,NULL
20543,24480,1,NULL
20544,24481,1,NULL
20545,24482,1,NULL
20546,24483,1,NULL
20547,24484,1,NULL
20548,24485,1,NULL
20549,24486,1,NULL
20550,24487,1,NULL
20551,24488,1,NULL
20552,24489,1,NULL
20553,24490,1,NULL
20554,24491,1,NULL
20555,24492,1,NULL
20556,24493,1,NULL
20557,24494,1,NULL
20558,24495,1,NULL
20559,24497,1,NULL
20560,24498,1,NULL
20561,24500,1,NULL
20562,24500,2,NULL
20563,24501,1,NULL
20564,24502,1,NULL
20565,24503,1,NULL
20566,24421,1,NULL
20567,24385,1,NULL
20568,24298,1,NULL
20569,24258,2,NULL
20570,24331,1,NULL
20571,24422,1,NULL
20572,24519,1,NULL
20573,24386,1,NULL
20574,24299,1,NULL
20575,24258,3,NULL
20576,24332,1,NULL
20577,24423,1,NULL
20578,24520,1,NULL
20579,24387,1,NULL
20580,24300,1,NULL
20581,24258,4,Contraband
20582,24333,1,NULL
20583,24424,1,NULL
20584,24521,1,NULL
20585,24388,1,NULL
20586,24301,1,NULL
20587,24258,5,NULL
20588,24334,1,NULL
20589,24424,2,NULL
20590,24522,1,NULL
20591,24389,1,NULL
20592,24302,1,NULL
20593,24258,6,NULL
20594,24335,1,NULL
20595,24425,1,NULL
20596,24523,1,NULL
20597,24390,1,NULL
20598,24303,1,NULL
20599,24260,1,NULL
20600,24336,1,NULL
20601,24426,1,NULL
20602,24524,1,NULL
20603,24391,1,NULL
20604,24304,1,NULL
20605,24261,1,NULL
20606,24337,1,NULL
20607,24427,1,NULL
20608,24525,1,NULL
20609,24392,1,NULL
20610,24304,2,NULL
20611,24262,1,NULL
20612,24338,1,NULL
20613,24428,1,NULL
20614,24526,1,NULL
20615,24393,1,NULL
20616,24305,1,NULL
20617,24263,1,NULL
20618,24339,1,NULL
20619,24429,1,NULL
20620,24527,1,NULL
20621,24394,1,NULL
20622,24306,1,NULL
20623,24263,2,NULL
20624,24340,1,NULL
20625,24430,1,NULL
20626,24528,1,NULL
20627,24395,1,NULL
20628,24307,1,NULL
20629,24263,3,NULL
20630,24341,1,NULL
20631,24431,1,NULL
20632,24529,1,NULL
20633,24396,1,NULL
20634,24308,1,NULL
20635,24263,4,NULL
20636,24342,1,NULL
20637,24432,1,NULL
20638,24530,1,NULL
20639,24397,1,NULL
20640,24309,1,NULL
20641,24264,1,NULL
20642,24343,1,NULL
20643,24433,1,NULL
20644,24531,1,NULL
20645,24398,1,NULL
20646,24310,1,NULL
20647,24265,1,NULL
20648,24344,1,NULL
20649,24433,2,NULL
20650,24532,1,NULL
20651,24399,1,NULL
20652,24311,1,NULL
20653,24266,1,NULL
20654,24345,1,NULL
20655,24190,1,NULL
20656,24433,3,NULL
20657,24533,1,NULL
20658,24399,2,NULL
20659,24312,1,NULL
20660,24267,1,NULL
20661,24346,1,NULL
20662,24191,1,NULL
20663,24433,4,NULL
20664,24534,1,NULL
20665,24400,1,NULL
20666,24313,1,NULL
20667,24268,1,NULL
20668,24347,1,NULL
20669,24192,1,NULL
20670,24434,1,NULL
20671,24535,1,NULL
20672,24401,1,NULL
20673,24314,1,NULL
20674,24269,1,NULL
20675,24348,1,NULL
20676,24193,1,NULL
20677,24435,1,NULL
20678,24536,1,NULL
20679,24402,1,NULL
20680,24315,1,NULL
20681,24270,1,NULL
20682,24349,1,NULL
20683,24194,1,NULL
20684,24436,1,NULL
20685,24537,1,NULL
20686,24403,1,NULL
20687,24315,2,NULL
20688,24271,1,NULL
20689,24351,1,NULL
20690,24195,1,NULL
20691,24437,1,NULL
20692,24538,1,Evidence
20693,24404,1,NULL
20694,24315,3,NULL
20695,24272,1,NULL
20696,24352,1,NULL
20697,24196,1,NULL
20698,24438,1,NULL
20699,24539,1,NULL
20700,24405,1,NULL
20701,24316,1,NULL
20702,24273,1,NULL
20703,24353,1,NULL
20704,24197,1,NULL
20705,24439,1,NULL
20706,24540,1,NULL
20707,24406,1,NULL
20708,24317,1,NULL
20709,24274,1,NULL
20710,24354,1,NULL
20711,24355,1,NULL
20712,24356,1,NULL
20713,24357,1,NULL
20714,24357,2,NULL
20715,24357,3,NULL
20716,24357,4,NULL
20717,24357,5,NULL
20718,24358,1,NULL
20719,24359,1,NULL
20720,24360,1,NULL
20721,24361,1,NULL
20722,24362,1,NULL
20723,24363,1,NULL
20724,24363,2,NULL
20725,24198,1,NULL
20726,24407,1,NULL
20727,24440,1,NULL
20728,24541,1,NULL
20729,24275,1,NULL
20730,24199,1,NULL
20731,24408,1,NULL
20732,24441,1,NULL
20733,24542,1,NULL
20734,24276,1,NULL
20735,24200,1,NULL
20736,24442,1,NULL
20737,24543,1,NULL
20738,24277,1,NULL
20739,24202,1,NULL
20740,24443,1,NULL
20741,24544,1,NULL
20742,24278,1,NULL
20743,24203,1,NULL
20744,24444,1,NULL
20745,24545,1,NULL
20746,24204,1,NULL
20747,24445,1,NULL
20748,24546,1,NULL
20749,24205,1,NULL
20750,24446,1,NULL
20751,24547,1,NULL
20752,24206,1,NULL
20753,24447,1,NULL
20754,24548,1,NULL
20755,24207,1,NULL
20756,24447,2,NULL
20757,24549,1,NULL
20758,24208,1,NULL
20759,24448,1,NULL
20760,24550,1,NULL
20761,24209,1,NULL
20762,24449,1,NULL
20763,24551,1,NULL
20764,24210,1,NULL
20765,24450,1,NULL
20766,24552,1,NULL
20767,24211,1,NULL
20768,24452,1,NULL
20769,24553,1,NULL
20770,24212,1,NULL
20771,24453,1,NULL
20772,24554,1,NULL
20773,24213,1,NULL
20774,24214,1,NULL
20775,24215,1,NULL
20776,24216,1,NULL
20777,24217,1,NULL
20778,24218,1,NULL
20779,24219,1,NULL
20780,24220,1,NULL
20781,24221,1,NULL
20782,24222,1,NULL
20783,24223,1,NULL
20784,24224,1,NULL
20785,24225,1,NULL
20786,24226,1,NULL
20787,24227,1,NULL
20788,24228,1,NULL
20789,24229,1,NULL
20790,24230,1,NULL
20791,24231,1,Evidence
20792,24231,2,NULL
20793,24232,1,NULL
20794,24233,1,NULL
20795,24234,1,NULL
20796,24235,1,NULL
20797,24236,1,NULL
20798,24237,1,NULL
20799,24238,1,NULL
20800,24239,1,NULL
20801,24603,1,NULL
20802,24604,1,NULL
20803,24605,1,NULL
20804,24606,1,NULL
20805,24607,1,NULL
20806,24608,1,NULL
20807,24609,1,NULL
20808,24610,1,NULL
20809,24611,1,NULL
20810,24612,1,NULL
20811,24613,1,NULL
20812,24614,1,NULL
20813,24614,2,NULL
20814,24615,1,NULL
20815,24616,1,NULL
20816,24617,1,NULL
20817,24618,1,NULL
20818,24882,1,NULL
20819,24619,1,NULL
20820,24619,2,NULL
20821,24883,1,NULL
20822,24619,3,NULL
20823,24692,1,NULL
20824,24884,1,NULL
20825,24619,4,NULL
20826,24693,1,NULL
20827,24885,1,NULL
20828,24619,5,NULL
20829,24694,1,NULL
20830,24886,1,NULL
20831,24619,6,NULL
20832,24695,1,NULL
20833,24887,1,NULL
20834,24619,7,NULL
20835,24696,1,NULL
20836,24888,1,NULL
20837,24619,8,NULL
20838,24697,1,NULL
20839,24644,1,NULL
20840,24889,1,NULL
20841,24835,1,NULL
20842,24620,1,NULL
20843,24698,1,NULL
20844,24787,2,NULL
20845,24645,1,NULL
20846,24740,1,NULL
20847,24890,1,NULL
20848,24836,1,NULL
20849,24621,1,NULL
20850,24699,1,NULL
20851,24788,1,Evidence
20852,24646,1,NULL
20853,24741,1,NULL
20854,24891,1,NULL
20855,24837,1,Contraband
20856,24622,1,NULL
20857,24701,1,NULL
20858,24789,1,NULL
20859,24647,1,NULL
20860,24742,1,NULL
20861,24891,2,NULL
20862,24837,1,Evidence
20863,24623,1,NULL
20864,24702,1,NULL
20865,24790,1,NULL
20866,24648,1,NULL
20867,24743,1,NULL
20868,24892,1,NULL
20869,24838,1,NULL
20870,24624,1,NULL
20871,24703,1,NULL
20872,24791,1,NULL
20873,24649,1,NULL
20874,24744,1,NULL
20875,24893,1,NULL
20876,24839,1,NULL
20877,24625,1,NULL
20878,24704,1,NULL
20879,24792,1,NULL
20880,24650,1,NULL
20881,24745,1,NULL
20882,24746,1,NULL
20883,24747,1,NULL
20884,24748,1,NULL
20885,24749,1,NULL
20886,24750,1,NULL
20887,24751,1,NULL
20888,24752,1,NULL
20889,24753,1,NULL
20890,24754,1,NULL
20891,24755,1,NULL
20892,24756,1,NULL
20893,24757,1,NULL
20894,24757,2,NULL
20895,24758,1,NULL
20896,24759,1,NULL
20897,24760,1,NULL
20898,24760,2,NULL
20899,24761,1,NULL
20900,24761,2,NULL
20901,24762,1,NULL
20902,24763,1,NULL
20903,24764,1,NULL
20904,24765,1,NULL
20905,24766,1,NULL
20906,24767,1,NULL
20907,24768,1,NULL
20908,24769,1,NULL
20909,24770,1,NULL
20910,24771,1,NULL
20911,24772,1,NULL
20912,24773,1,NULL
20913,24774,1,NULL
20914,24775,1,NULL
20915,24776,1,NULL
20916,24777,1,NULL
20917,24778,1,NULL
20918,24779,1,NULL
20919,24780,1,NULL
20920,24781,1,NULL
20921,24783,1,NULL
20922,24784,1,NULL
20923,24785,1,NULL
20924,24786,1,NULL
20925,24787,1,NULL
20926,24793,1,NULL
20927,24840,1,NULL
20928,24894,1,NULL
20929,24626,1,NULL
20930,24705,1,NULL
20931,24794,1,NULL
20932,24841,1,NULL
20933,24895,1,NULL
20934,24627,1,NULL
20935,24706,1,NULL
20936,24651,1,NULL
20937,24795,1,NULL
20938,24843,1,NULL
20939,24896,1,NULL
20940,24628,1,Evidence
20941,24707,1,NULL
20942,24652,1,NULL
20943,24796,1,Contraband
20944,24844,1,NULL
20945,24897,1,NULL
20946,24628,2,Evidence
20947,24709,1,NULL
20948,24653,1,NULL
20949,24797,1,NULL
20950,24845,1,NULL
20951,24900,1,NULL
20952,24629,1,NULL
20953,24709,2,NULL
20954,24654,1,NULL
20955,24798,1,Contraband
20956,24846,1,NULL
20957,24901,1,NULL
20958,24630,1,NULL
20959,24710,1,NULL
20960,24655,1,NULL
20961,24799,1,NULL
20962,24847,1,NULL
20963,24902,1,NULL
20964,24631,1,NULL
20965,24711,1,NULL
20966,24656,1,NULL
20967,24800,1,NULL
20968,24848,1,NULL
20969,24903,1,NULL
20970,24632,1,NULL
20971,24712,1,NULL
20972,24657,1,NULL
20973,24801,1,NULL
20974,24849,1,NULL
20975,24904,1,NULL
20976,24633,1,NULL
20977,24712,2,NULL
20978,24658,1,NULL
20979,24802,1,NULL
20980,24555,1,NULL
20981,24849,2,NULL
20982,24905,1,NULL
20983,24634,1,NULL
20984,24714,1,NULL
20985,24659,1,NULL
20986,24803,1,NULL
20987,24850,1,NULL
20988,24556,1,NULL
20989,24906,1,NULL
20990,24635,1,NULL
20991,24715,1,NULL
20992,24660,1,NULL
20993,24804,1,NULL
20994,24851,1,NULL
20995,24557,1,NULL
20996,24907,1,Safekeeping as allowed by law/statute
20997,24636,1,NULL
20998,24716,1,NULL
20999,24661,1,NULL
21000,24805,1,NULL
21001,24852,1,NULL
21002,24557,2,NULL
21003,24908,1,NULL
21004,24637,1,NULL
21005,24717,1,NULL
21006,24662,1,NULL
21007,24806,1,NULL
21008,24853,1,NULL
21009,24558,1,NULL
21010,24909,1,NULL
21011,24638,1,NULL
21012,24718,1,NULL
21013,24663,1,NULL
21014,24807,1,NULL
21015,24854,1,NULL
21016,24559,1,NULL
21017,24910,1,NULL
21018,24639,1,NULL
21019,24719,1,NULL
21020,24664,1,NULL
21021,24808,1,NULL
21022,24855,1,NULL
21023,24560,1,NULL
21024,24911,1,NULL
21025,24640,1,NULL
21026,24720,1,NULL
21027,24665,1,NULL
21028,24809,1,NULL
21029,24856,1,NULL
21030,24561,1,NULL
21031,24912,1,NULL
21032,24641,1,NULL
21033,24721,1,NULL
21034,24666,1,NULL
21035,24810,1,NULL
21036,24857,1,NULL
21037,24562,1,NULL
21038,24913,1,NULL
21039,24642,1,NULL
21040,24721,2,NULL
21041,24667,1,NULL
21042,24811,1,NULL
21043,24857,2,NULL
21044,24563,1,NULL
21045,24914,1,NULL
21046,24643,1,NULL
21047,24722,1,NULL
21048,24668,1,NULL
21049,24812,1,NULL
21050,24858,1,NULL
21051,24564,1,NULL
21052,24566,1,NULL
21053,24567,1,NULL
21054,24568,1,NULL
21055,24569,1,NULL
21056,24570,1,NULL
21057,24571,1,NULL
21058,24572,1,NULL
21059,24573,1,NULL
21060,24574,1,NULL
21061,24575,1,NULL
21062,24576,1,NULL
21063,24577,1,NULL
21064,24578,1,NULL
21065,24579,1,NULL
21066,24580,1,NULL
21067,24580,2,NULL
21068,24581,1,NULL
21069,24582,1,NULL
21070,24583,1,NULL
21071,24584,1,NULL
21072,24585,1,NULL
21073,24586,1,NULL
21074,24587,1,NULL
21075,24588,1,NULL
21076,24589,1,NULL
21077,24590,1,NULL
21078,24591,1,NULL
21079,24592,1,NULL
21080,24593,1,NULL
21081,24594,1,NULL
21082,24595,1,NULL
21083,24596,1,NULL
21084,24597,1,NULL
21085,24598,1,NULL
21086,24598,2,NULL
21087,24599,1,NULL
21088,24600,1,NULL
21089,24601,1,NULL
21090,24602,1,NULL
21091,24812,2,NULL
21092,24668,2,NULL
21093,24859,1,NULL
21094,24723,1,NULL
21095,24915,1,NULL
21096,24813,1,NULL
21097,24669,1,NULL
21098,24860,1,NULL
21099,24724,1,NULL
21100,24916,1,NULL
21101,24814,1,NULL
21102,24670,1,NULL
21103,24861,1,NULL
21104,24725,1,NULL
21105,24917,1,NULL
21106,24815,1,NULL
21107,24671,1,NULL
21108,24862,1,NULL
21109,24726,1,NULL
21110,24918,1,NULL
21111,24816,1,NULL
21112,24672,1,NULL
21113,24863,1,NULL
21114,24727,1,NULL
21115,24919,1,NULL
21116,24816,2,NULL
21117,24673,1,NULL
21118,24864,1,NULL
21119,24727,2,NULL
21120,24920,1,NULL
21121,24817,1,NULL
21122,24674,1,NULL
21123,24865,1,NULL
21124,24728,1,NULL
21125,24921,1,NULL
21126,24818,1,NULL
21127,24675,1,NULL
21128,24866,1,NULL
21129,24729,1,NULL
21130,24922,1,NULL
21131,24819,1,NULL
21132,24676,1,NULL
21133,24867,1,NULL
21134,24730,1,NULL
21135,24923,1,NULL
21136,24820,1,NULL
21137,24677,1,NULL
21138,24868,1,NULL
21139,24731,1,NULL
21140,24924,1,NULL
21141,24821,1,NULL
21142,24678,1,NULL
21143,24869,1,NULL
21144,24732,1,Contraband
21145,24925,1,NULL
21146,24822,1,NULL
21147,24679,1,NULL
21148,24870,1,NULL
21149,24732,1,Evidence
21150,24926,1,NULL
21151,24823,1,NULL
21152,24680,1,NULL
21153,24871,1,NULL
21154,24733,1,NULL
21155,24927,1,NULL
21156,24824,1,NULL
21157,24681,1,NULL
21158,24872,1,NULL
21159,24734,1,NULL
21160,24928,1,NULL
21161,24825,1,NULL
21162,24682,1,NULL
21163,24873,1,NULL
21164,24735,1,NULL
21165,24929,1,NULL
21166,24826,1,NULL
21167,24683,1,NULL
21168,24874,1,NULL
21169,24736,1,NULL
21170,24930,1,NULL
21171,24827,1,NULL
21172,24684,1,NULL
21173,24875,1,NULL
21174,24737,1,NULL
21175,24931,1,NULL
21176,24828,1,NULL
21177,24685,1,NULL
21178,24876,1,NULL
21179,24738,1,NULL
21180,24932,1,NULL
21181,24829,1,NULL
21182,24686,1,NULL
21183,24877,1,NULL
21184,24739,1,NULL
21185,24830,1,NULL
21186,24686,2,NULL
21187,24878,1,NULL
21188,24831,1,NULL
21189,24687,1,NULL
21190,24879,1,NULL
21191,24832,1,NULL
21192,24688,1,NULL
21193,24880,1,NULL
21194,24833,1,NULL
21195,24689,1,NULL
21196,24880,2,NULL
21197,24834,1,NULL
21198,24690,1,NULL
21199,24881,1,NULL
21200,24691,1,NULL
21201,25268,1,NULL
21202,25129,1,NULL
21203,25130,1,NULL
21204,25269,1,NULL
21205,25131,1,NULL
21206,25270,1,NULL
21207,25132,1,NULL
21208,24933,1,NULL
21209,25271,1,NULL
21210,25133,1,NULL
21211,24934,1,NULL
21212,25272,1,NULL
21213,25134,1,NULL
21214,24935,1,NULL
21215,25273,1,NULL
21216,25135,1,NULL
21217,24936,1,NULL
21218,25222,1,NULL
21219,25033,1,NULL
21220,24983,1,NULL
21221,25274,1,NULL
21222,25275,1,NULL
21223,25276,1,NULL
21224,25277,1,NULL
21225,25278,1,NULL
21226,25279,1,Safekeeping as allowed by law/statute
21227,25280,1,NULL
21228,25281,1,NULL
21229,25282,1,NULL
21230,25283,1,NULL
21231,25284,1,NULL
21232,25285,1,NULL
21233,25286,1,NULL
21234,25287,1,NULL
21235,25288,1,NULL
21236,25288,2,NULL
21237,25289,1,NULL
21238,25290,1,NULL
21239,25291,1,NULL
21240,25292,1,NULL
21241,25293,1,NULL
21242,25294,1,NULL
21243,25295,1,NULL
21244,25296,1,NULL
21245,25296,2,NULL
21246,25297,1,NULL
21247,25297,2,NULL
21248,25297,3,NULL
21249,25298,1,NULL
21250,25299,1,NULL
21251,25299,2,NULL
21252,25299,3,NULL
21253,25300,1,NULL
21254,25301,1,NULL
21255,25302,1,NULL
21256,25303,1,NULL
21257,25304,1,NULL
21258,25305,1,NULL
21259,25306,1,NULL
21260,25307,1,NULL
21261,25308,1,NULL
21262,25309,1,NULL
21263,25310,1,NULL
21264,25311,1,NULL
21265,25172,1,NULL
21266,25223,1,NULL
21267,24984,1,NULL
21268,24937,1,NULL
21269,25136,1,NULL
21270,25034,1,NULL
21271,25224,1,NULL
21272,25173,1,NULL
21273,24985,1,NULL
21274,24938,1,NULL
21275,25137,1,NULL
21276,25035,1,NULL
21277,25225,1,NULL
21278,25174,1,NULL
21279,24986,1,NULL
21280,24939,1,NULL
21281,25138,1,NULL
21282,25036,1,NULL
21283,25226,1,NULL
21284,25175,1,NULL
21285,24987,1,NULL
21286,24940,1,NULL
21287,25139,1,NULL
21288,25037,1,NULL
21289,25227,1,NULL
21290,25176,1,NULL
21291,24988,1,NULL
21292,24941,1,NULL
21293,25140,1,NULL
21294,25038,1,NULL
21295,25228,1,NULL
21296,25177,1,NULL
21297,24989,1,NULL
21298,24942,1,NULL
21299,25141,1,NULL
21300,25039,1,NULL
21301,25229,1,NULL
21302,25178,1,NULL
21303,24990,1,NULL
21304,24943,1,NULL
21305,25142,1,NULL
21306,25040,1,NULL
21307,25230,1,NULL
21308,25179,1,NULL
21309,24991,1,NULL
21310,24944,1,NULL
21311,25143,1,NULL
21312,25041,1,NULL
21313,25231,1,NULL
21314,25180,1,NULL
21315,24992,1,NULL
21316,24945,1,NULL
21317,25144,1,NULL
21318,25042,1,NULL
21319,25232,1,NULL
21320,25181,1,NULL
21321,24993,1,NULL
21322,24946,1,NULL
21323,25145,1,NULL
21324,25043,1,NULL
21325,25233,1,NULL
21326,25182,1,NULL
21327,24994,1,NULL
21328,24947,1,NULL
21329,25145,2,NULL
21330,25044,1,NULL
21331,25234,1,NULL
21332,25183,1,NULL
21333,24995,1,NULL
21334,24948,1,NULL
21335,25145,3,NULL
21336,25045,1,NULL
21337,25235,1,NULL
21338,25184,1,NULL
21339,24997,1,NULL
21340,24949,1,NULL
21341,25146,1,NULL
21342,25046,1,NULL
21343,25236,1,NULL
21344,25185,1,NULL
21345,24998,1,NULL
21346,24950,1,NULL
21347,25147,1,NULL
21348,25047,1,NULL
21349,25237,1,NULL
21350,25186,1,NULL
21351,24999,1,NULL
21352,24951,1,NULL
21353,25148,1,NULL
21354,25048,1,NULL
21355,25238,1,NULL
21356,25186,2,NULL
21357,25000,1,NULL
21358,24952,1,Evidence
21359,25149,1,NULL
21360,25049,1,NULL
21361,25239,1,NULL
21362,25187,1,NULL
21363,25001,1,NULL
21364,24953,1,NULL
21365,25150,1,NULL
21366,25050,1,NULL
21367,25240,1,NULL
21368,25188,1,NULL
21369,25001,2,NULL
21370,25080,1,NULL
21371,24954,1,NULL
21372,25151,1,NULL
21373,25050,2,NULL
21374,25241,1,NULL
21375,25190,1,NULL
21376,25001,3,NULL
21377,25081,1,NULL
21378,24955,1,NULL
21379,25152,1,Evidence
21380,25050,3,NULL
21381,25242,1,NULL
21382,25190,2,NULL
21383,25002,1,NULL
21384,25081,2,NULL
21385,24956,1,NULL
21386,25153,1,NULL
21387,25050,4,NULL
21388,25243,1,NULL
21389,25191,1,NULL
21390,25003,1,NULL
21391,25082,1,NULL
21392,24957,1,NULL
21393,24958,1,NULL
21394,24959,1,NULL
21395,24960,1,NULL
