properties.ObjectId,properties.StopID,properties.PID,properties.contrabandOrEvidenceDiscovered
24811,28141,1,None
24812,28189,2,None
24813,28327,1,Firearm(s)
24814,28417,1,None
24815,28229,1,None
24816,28142,1,None
24817,28370,1,None
24818,28190,1,None
24819,28328,1,None
24820,28418,1,None
24821,28230,1,None
24822,28143,1,None
24823,28370,2,None
24824,28191,1,None
24825,28329,1,None
24826,28419,1,None
24827,28231,1,None
24828,28144,1,None
24829,28370,3,None
24830,28192,1,None
24831,28330,1,None
24832,28419,2,None
24833,28232,1,None
24834,28145,1,None
24835,28370,4,None
24836,28193,1,None
24837,28331,1,None
24838,28420,1,None
24839,28233,1,Drug Paraphernalia
24840,28146,1,None
24841,28371,1,None
24842,28194,1,None
24843,28332,1,None
24844,28421,1,None
24845,28234,1,None
24846,28147,1,None
24847,28372,1,None
24848,28195,1,None
24849,28333,1,None
24850,28422,1,None
24851,28235,1,None
24852,28148,1,None
24853,28373,1,None
24854,28196,1,None
24855,28334,1,None
24856,28423,1,None
24857,28236,1,None
24858,28149,1,None
24859,28374,1,None
24860,28197,1,None
24861,28335,1,None
24862,28424,1,None
24863,28237,1,None
24864,28150,1,None
24865,28375,1,None
24866,28198,1,None
24867,28336,1,None
24868,28425,1,None
24869,28238,1,None
24870,28151,1,Cell phone(s) or electronic device(s)
24871,28375,2,None
24872,28199,1,None
24873,28337,1,None
24874,28426,1,Weapon(s) other than a firearm
24875,28239,1,None
24876,28151,1,Suspected Stolen property
24877,28376,1,None
24878,28200,1,None
24879,28338,1,None
24880,28427,1,None
24881,28240,1,None
24882,28152,1,None
24883,28379,1,None
24884,28201,1,None
24885,28339,1,None
24886,28428,1,None
24887,28241,1,None
24888,28153,1,Other Contraband or evidence
24889,28380,1,None
24890,28202,1,Drug Paraphernalia
24891,28340,1,None
24892,28429,1,None
24893,28242,1,None
24894,28154,1,None
24895,28381,1,None
24896,28202,1,Drugs/narcotics
24897,28341,1,None
24898,28430,1,None
24899,28242,2,None
24900,28155,1,None
24901,28381,2,None
24902,28202,2,Drugs/narcotics
24903,28342,1,None
24904,28430,2,None
24905,28243,1,None
24906,28156,1,None
24907,28382,1,None
24908,28202,3,None
24909,28343,1,Drugs/narcotics
24910,28431,1,None
24911,28244,1,None
24912,28157,1,None
24913,28383,1,None
24914,28203,1,None
24915,28344,1,None
24916,28432,1,None
24917,28245,1,None
24918,28158,1,None
24919,28384,1,None
24920,28204,1,None
24921,28345,1,None
24922,28433,1,Drug Paraphernalia
24923,28246,1,None
24924,28159,1,None
24925,28385,1,None
24926,28205,1,Ammunition
24927,28346,1,None
24928,28434,1,None
24929,28247,1,None
24930,28160,1,None
24931,28386,1,None
24932,28387,1,None
24933,28388,1,None
24934,28389,1,None
24935,28390,1,None
24936,28391,1,None
24937,28392,1,None
24938,28393,1,None
24939,28394,1,None
24940,28395,1,None
24941,28396,1,None
24942,28397,1,None
24943,28278,1,None
24944,28398,1,None
24945,28399,1,None
24946,28400,1,None
24947,28401,1,Drug Paraphernalia
24948,28402,1,None
24949,28403,1,None
24950,28404,1,None
24951,28405,1,None
24952,28406,1,None
24953,28407,1,None
24954,28408,1,None
24955,28409,1,None
24956,28410,1,None
24957,28411,1,None
24958,28412,1,None
24959,28413,1,None
24960,28414,1,None
24961,28415,1,None
24962,28416,1,None
24963,28092,1,None
24964,28435,1,None
24965,28248,1,None
24966,28160,2,None
24967,28279,1,None
24968,28436,1,None
24969,28249,1,None
24970,28161,1,None
24971,28205,1,Firearm(s)
24972,28280,1,None
24973,28437,1,None
24974,28250,1,None
24975,28162,1,None
24976,28205,2,None
24977,28281,1,None
24978,28438,1,None
24979,28251,1,None
24980,28163,1,None
24981,28206,1,None
24982,28282,1,None
24983,28439,1,None
24984,28252,1,None
24985,28164,1,None
24986,28207,1,None
24987,28283,1,None
24988,28440,1,None
24989,28253,1,None
24990,28164,2,None
24991,28208,1,None
24992,28284,1,None
24993,28441,1,None
24994,28255,1,None
24995,28165,1,None
24996,28209,1,None
24997,28285,1,None
24998,28442,1,None
24999,28256,1,None
25000,28166,1,None
25001,28210,1,None
25002,28286,1,Drugs/narcotics
25003,28257,1,None
25004,28443,1,None
25005,28167,1,None
25006,28347,1,None
25007,28211,1,None
25008,28258,1,None
25009,28287,1,None
25010,28443,2,None
25011,28168,1,None
25012,28348,1,None
25013,28212,1,None
25014,28259,1,None
25015,28288,1,None
25016,28444,1,None
25017,28169,1,None
25018,28348,2,None
25019,28213,1,None
25020,28260,1,Other Contraband or evidence
25021,28289,1,None
25022,28445,1,None
25023,28170,1,None
25024,28349,1,None
25025,28214,1,None
25026,28261,1,None
25027,28290,1,None
25028,28446,1,None
25029,28171,1,None
25030,28350,1,None
25031,28215,1,None
25032,28262,1,None
25033,28290,2,None
25034,28447,1,None
25035,28172,1,None
25036,28351,1,None
25037,28216,1,None
25038,28263,1,None
25039,28291,1,None
25040,28448,1,None
25041,28173,1,None
25042,28352,1,None
25043,28217,1,None
25044,28264,1,None
25045,28292,1,None
25046,28093,1,None
25047,28449,1,None
25048,28174,1,None
25049,28353,1,None
25050,28218,1,None
25051,28265,1,None
25052,28293,1,None
25053,28094,1,None
25054,28450,1,None
25055,28175,1,None
25056,28354,1,None
25057,28219,1,None
25058,28266,1,None
25059,28294,1,None
25060,28095,1,None
25061,28451,1,None
25062,28176,1,None
25063,28355,1,None
25064,28220,1,None
25065,28267,1,None
25066,28295,1,None
25067,28096,1,None
25068,28452,1,None
25069,28177,1,None
25070,28356,1,None
25071,28221,1,None
25072,28268,1,None
25073,28296,1,None
25074,28097,1,None
25075,28453,1,None
25076,28178,1,None
25077,28358,1,None
25078,28222,1,None
25079,28269,1,None
25080,28297,1,None
25081,28098,1,None
25082,28454,1,None
25083,28179,1,None
25084,28358,2,None
25085,28223,1,None
25086,28270,1,None
25087,28298,1,None
25088,28099,1,None
25089,28455,1,None
25090,28180,1,None
25091,28358,3,None
25092,28224,1,None
25093,28271,1,None
25094,28299,1,None
25095,28100,1,None
25096,28456,1,None
25097,28181,1,None
25098,28359,1,None
25099,28225,1,None
25100,28272,1,None
25101,28300,1,None
25102,28301,1,None
25103,28302,1,None
25104,28303,1,None
25105,28304,1,None
25106,28304,2,None
25107,28304,3,None
25108,28305,1,None
25109,28306,1,None
25110,28307,1,None
25111,28308,1,None
25112,28309,1,None
25113,28310,1,None
25114,28311,1,None
25115,28312,1,None
25116,28313,1,None
25117,28314,1,None
25118,28315,1,None
25119,28316,1,None
25120,28317,1,None
25121,28319,1,None
25122,28320,1,None
25123,28321,1,None
25124,28322,1,None
25125,28323,1,None
25126,28324,1,None
25127,28325,1,None
25128,28457,1,None
25129,28182,1,None
25130,28360,1,None
25131,28226,1,None
25132,28273,1,None
25133,28458,1,None
25134,28183,1,None
25135,28361,1,None
25136,28227,1,None
25137,28274,1,None
25138,28459,1,None
25139,28184,1,None
25140,28362,1,None
25141,28275,1,None
25142,28460,1,None
25143,28184,2,None
25144,28363,1,None
25145,28276,1,None
25146,28461,1,None
25147,28364,1,None
25148,28277,1,None
25149,28462,1,None
25150,28365,1,None
25151,28463,1,None
25152,28366,1,None
25153,28367,1,None
25154,28368,1,None
25155,28368,2,None
25156,28369,1,None
25157,28369,2,None
25158,28369,3,None
25159,28369,4,None
25160,28101,1,None
25161,28102,1,None
25162,28103,1,None
25163,28104,1,None
25164,28105,1,None
25165,28106,1,None
25166,28107,1,None
25167,28108,1,None
25168,28109,1,None
25169,28110,1,None
25170,28111,1,None
25171,28112,1,None
25172,28113,1,None
25173,28115,1,None
25174,28116,1,None
25175,28116,2,None
25176,28116,3,None
25177,28116,4,None
25178,28117,1,None
25179,28118,1,None
25180,28119,1,None
25181,28120,1,None
25182,28121,1,None
25183,28121,2,None
25184,28122,1,None
25185,28123,1,None
25186,28124,1,None
25187,28125,1,None
25188,28126,1,None
25189,28127,1,None
25190,28128,1,None
25191,28129,1,None
25192,28130,1,None
25193,28131,1,None
25194,28132,1,None
25195,28133,1,None
25196,28134,1,None
25197,28135,1,None
25198,28136,1,None
25199,28137,1,None
25200,28138,1,None
25201,28651,1,None
25202,28652,1,None
25203,28652,2,None
25204,28653,1,None
25205,28654,1,None
25206,28654,2,None
25207,28655,1,None
25208,28656,1,None
25209,28657,1,None
25210,28658,1,None
25211,28659,1,None
25212,28659,2,None
25213,28659,3,None
25214,28659,4,None
25215,28660,1,None
25216,28605,1,None
25217,28661,1,None
25218,28662,1,None
25219,28556,1,None
25220,28606,1,None
25221,28663,1,None
25222,28510,1,None
25223,28557,1,None
25224,28607,1,None
25225,28695,1,None
25226,28664,1,None
25227,28745,1,None
25228,28511,1,None
25229,28558,1,None
25230,28608,1,None
25231,28665,1,None
25232,28696,1,None
25233,28512,1,None
25234,28747,1,None
25235,28559,1,None
25236,28609,1,None
25237,28666,1,None
25238,28697,1,Drug Paraphernalia
25239,28513,1,None
25240,28748,1,None
25241,28560,1,None
25242,28610,1,None
25243,28667,1,None
25244,28698,1,None
25245,28514,1,None
25246,28749,1,None
25247,28561,1,None
25248,28611,1,None
25249,28668,1,None
25250,28699,1,None
25251,28515,1,None
25252,28750,1,None
25253,28562,1,None
25254,28612,1,None
25255,28669,1,None
25256,28700,1,None
25257,28516,1,None
25258,28751,1,None
25259,28563,1,None
25260,28613,1,None
25261,28670,1,Suspected Stolen property
25262,28701,1,None
25263,28517,1,None
25264,28752,1,None
25265,28564,1,None
25266,28614,1,None
25267,28671,1,None
25268,28702,1,None
25269,28518,1,Alcohol
25270,28753,1,None
25271,28754,1,None
25272,28755,1,None
25273,28756,1,None
25274,28757,1,None
25275,28758,1,None
25276,28759,1,None
25277,28760,1,None
25278,28761,1,None
25279,28762,1,None
25280,28763,1,None
25281,28763,2,None
25282,28764,1,None
25283,28765,1,None
25284,28766,1,None
25285,28767,1,None
25286,28768,1,None
25287,28769,1,None
25288,28770,1,None
25289,28771,1,None
25290,28772,1,None
25291,28773,1,None
25292,28774,1,None
25293,28775,1,None
25294,28776,1,None
25295,28777,1,None
25296,28778,1,None
25297,28779,1,None
25298,28779,2,None
25299,28780,1,None
25300,28781,1,None
25301,28782,1,None
25302,28783,1,None
25303,28784,1,None
25304,28785,1,None
25305,28786,1,None
25306,28787,1,None
25307,28788,1,None
25308,28789,1,None
25309,28790,1,None
25310,28791,1,None
25311,28792,1,None
25312,28793,1,None
25313,28464,1,None
25314,28794,1,None
25315,28615,1,Drug Paraphernalia
25316,28703,1,None
25317,28519,1,None
25318,28565,1,None
25319,28672,1,None
25320,28795,1,None
25321,28616,1,None
25322,28704,1,None
25323,28520,1,None
25324,28566,1,None
25325,28673,1,None
25326,28796,1,None
25327,28617,1,None
25328,28705,1,None
25329,28521,1,None
25330,28567,1,None
25331,28674,1,Drug Paraphernalia
25332,28797,1,None
25333,28618,1,None
25334,28706,1,None
25335,28522,1,None
25336,28568,1,None
25337,28674,1,Drugs/narcotics
25338,28798,1,None
25339,28619,1,None
25340,28707,1,None
25341,28523,1,None
25342,28569,1,Drug Paraphernalia
25343,28675,1,None
25344,28799,1,None
25345,28620,1,None
25346,28708,1,None
25347,28524,1,None
25348,28569,1,Drugs/narcotics
25349,28676,1,None
25350,28800,1,None
25351,28621,1,None
25352,28709,1,None
25353,28525,1,None
25354,28570,1,None
25355,28677,1,None
25356,28801,1,None
25357,28622,1,None
25358,28710,1,None
25359,28526,1,None
25360,28571,1,None
25361,28678,1,None
25362,28802,1,None
25363,28623,1,None
25364,28711,1,None
25365,28527,1,None
25366,28572,1,None
25367,28679,1,None
25368,28803,1,None
25369,28624,1,None
25370,28712,1,None
25371,28465,1,None
25372,28528,1,None
25373,28573,1,None
25374,28680,1,None
25375,28804,1,None
25376,28624,2,None
25377,28713,1,None
25378,28466,1,None
25379,28529,1,Firearm(s)
25380,28574,1,None
25381,28682,1,None
25382,28805,1,None
25383,28624,3,None
25384,28714,1,None
25385,28467,1,None
25386,28529,2,Firearm(s)
25387,28575,1,None
25388,28682,2,None
25389,28806,1,None
25390,28625,1,None
25391,28715,1,None
25392,28468,1,Drugs/narcotics
25393,28530,1,None
25394,28576,1,None
25395,28683,1,None
25396,28807,1,None
25397,28626,1,None
25398,28716,1,None
25399,28469,1,None
25400,28531,1,None
25401,28577,1,None
25402,28684,1,None
25403,28808,1,None
25404,28627,1,None
25405,28717,1,None
25406,28470,1,None
25407,28532,1,None
25408,28578,1,None
25409,28685,1,None
25410,28809,1,None
25411,28627,2,None
25412,28718,1,None
25413,28471,1,None
25414,28533,1,None
25415,28579,1,None
25416,28686,1,None
25417,28810,1,None
25418,28627,3,None
25419,28719,1,None
25420,28472,1,None
25421,28533,2,None
25422,28580,1,None
25423,28687,1,None
25424,28811,1,None
25425,28628,1,None
25426,28720,1,None
25427,28473,1,None
25428,28534,1,None
25429,28581,1,None
25430,28688,1,None
25431,28812,1,None
25432,28629,1,None
25433,28721,1,None
25434,28474,1,Weapon(s) other than a firearm
25435,28535,1,None
25436,28582,1,None
25437,28689,1,Drug Paraphernalia
25438,28813,1,None
25439,28630,1,None
25440,28631,1,None
25441,28632,1,None
25442,28633,1,None
25443,28634,1,None
25444,28635,1,None
25445,28636,1,None
25446,28637,1,None
25447,28638,1,None
25448,28639,1,None
25449,28640,1,None
25450,28641,1,None
25451,28642,1,None
25452,28643,1,None
25453,28644,1,None
25454,28645,1,None
25455,28646,1,None
25456,28647,1,None
25457,28648,1,None
25458,28649,1,None
25459,28650,1,None
25460,28813,2,None
25461,28722,1,None
25462,28583,1,None
25463,28690,1,Other Contraband or evidence
25464,28536,1,None
25465,28814,1,None
25466,28723,1,None
25467,28584,1,None
25468,28691,1,None
25469,28537,1,None
25470,28814,2,None
25471,28724,1,None
25472,28585,1,None
25473,28692,1,None
25474,28538,1,None
25475,28815,1,None
25476,28725,1,None
25477,28586,1,None
25478,28693,1,None
25479,28539,1,None
25480,28816,1,None
25481,28726,1,None
25482,28587,1,None
25483,28694,1,None
25484,28540,1,None
25485,28816,2,None
25486,28727,1,None
25487,28588,1,None
25488,28541,1,None
25489,28817,1,None
25490,28728,1,None
25491,28589,1,None
25492,28542,1,Drugs/narcotics
25493,28817,2,None
25494,28729,1,Drug Paraphernalia
25495,28590,1,None
25496,28543,1,None
25497,28818,1,None
25498,28730,1,None
25499,28591,1,None
25500,28544,1,None
25501,28819,1,None
25502,28731,1,None
25503,28592,1,None
25504,28475,1,None
25505,28544,2,None
25506,28820,1,None
25507,28732,1,None
25508,28593,1,None
25509,28476,1,None
25510,28544,3,None
25511,28821,1,None
25512,28733,1,None
25513,28594,1,None
25514,28477,1,None
25515,28545,1,None
25516,28822,1,None
25517,28734,1,None
25518,28595,1,None
25519,28478,1,None
25520,28546,1,None
25521,28823,1,None
25522,28735,1,None
25523,28596,1,None
25524,28479,1,None
25525,28547,1,Alcohol
25526,28736,1,None
25527,28824,1,None
25528,28597,1,None
25529,28480,1,None
25530,28548,1,None
25531,28737,1,None
25532,28825,1,None
25533,28598,1,None
25534,28481,1,None
25535,28549,1,None
25536,28738,1,None
25537,28826,1,None
25538,28599,1,None
25539,28482,1,None
25540,28550,1,None
25541,28739,1,None
25542,28827,1,None
25543,28600,1,None
25544,28483,1,None
25545,28551,1,None
25546,28740,1,None
25547,28828,1,None
25548,28601,1,None
25549,28484,1,None
25550,28552,1,None
25551,28741,1,None
25552,28829,1,None
25553,28602,1,None
25554,28485,1,None
25555,28553,1,None
25556,28742,1,None
25557,28830,1,Alcohol
25558,28603,1,None
25559,28486,1,None
25560,28554,1,None
25561,28743,1,None
25562,28831,1,Alcohol
25563,28604,1,None
25564,28487,1,None
25565,28555,1,None
25566,28744,1,None
25567,28832,1,Alcohol
25568,28488,1,None
25569,28833,1,None
25570,28489,1,None
25571,28834,1,None
25572,28490,1,None
25573,28835,1,Alcohol
25574,28491,1,None
25575,28836,1,None
25576,28492,1,None
25577,28837,1,None
25578,28493,1,None
25579,28838,1,None
25580,28494,1,None
25581,28839,1,None
25582,28495,1,None
25583,28496,1,None
25584,28497,1,None
25585,28498,1,None
25586,28499,1,None
25587,28500,1,None
25588,28501,1,None
25589,28502,1,None
25590,28503,1,None
25591,28504,1,None
25592,28505,1,None
25593,28506,1,None
25594,28507,1,None
25595,28508,1,Weapon(s) other than a firearm
25596,28509,1,None
25597,28509,2,None
25598,28509,3,None
25599,28509,4,None
25600,28509,5,None
25601,29152,1,None
25602,28931,1,None
25603,29019,2,None
25604,29152,2,None
25605,28931,2,None
25606,29063,1,None
25607,29020,1,None
25608,29153,1,None
25609,28932,1,None
25610,29063,2,None
25611,29021,1,None
25612,29154,1,None
25613,28933,1,None
25614,29064,1,None
25615,29021,2,None
25616,29155,1,None
25617,28934,1,None
25618,29065,1,None
25619,29022,1,None
25620,29156,1,None
25621,28935,1,None
25622,29066,1,None
25623,29023,1,None
25624,29157,1,None
25625,28936,1,None
25626,29067,1,None
25627,29023,2,None
25628,29158,1,None
25629,28937,1,Drug Paraphernalia
25630,29067,2,None
25631,29024,1,None
25632,29159,1,None
25633,28938,1,None
25634,29068,1,None
25635,29025,1,None
25636,29160,1,None
25637,28939,1,None
25638,29069,1,None
25639,29026,1,None
25640,29161,1,None
25641,28940,1,None
25642,29069,2,None
25643,28884,1,None
25644,29026,2,None
25645,29162,1,None
25646,28974,2,None
25647,28941,1,None
25648,29070,1,None
25649,28885,1,None
25650,29027,1,None
25651,29163,1,None
25652,28975,1,None
25653,28942,1,None
25654,29071,1,None
25655,28886,1,None
25656,29028,1,None
25657,29164,1,None
25658,28976,1,None
25659,28943,1,None
25660,29072,1,None
25661,28887,1,None
25662,29029,1,None
25663,29165,1,None
25664,28976,2,None
25665,28944,1,None
25666,29073,1,None
25667,28887,2,None
25668,29030,1,None
25669,29166,1,None
25670,28976,3,None
25671,28945,1,None
25672,29074,1,None
25673,28888,1,None
25674,29031,1,None
25675,29167,1,None
25676,28976,4,None
25677,28946,1,None
25678,29075,1,Cell phone(s) or electronic device(s)
25679,28889,1,None
25680,29031,2,None
25681,29168,1,None
25682,28977,1,None
25683,28947,1,None
25684,29075,1,Money
25685,28890,1,None
25686,29032,1,None
25687,29169,1,None
25688,28978,1,None
25689,28948,1,None
25690,29075,2,Cell phone(s) or electronic device(s)
25691,28891,1,None
25692,29033,1,None
25693,29170,1,None
25694,28979,1,None
25695,28949,1,Drug Paraphernalia
25696,29077,1,None
25697,28892,1,None
25698,29034,1,None
25699,29171,1,None
25700,28980,1,None
25701,28949,2,None
25702,29078,1,None
25703,28892,2,None
25704,29034,2,None
25705,29172,1,None
25706,28981,1,None
25707,28950,1,None
25708,29079,1,Other Contraband or evidence
25709,28893,1,None
25710,29035,1,None
25711,29172,2,None
25712,28982,1,None
25713,28951,1,None
25714,29079,2,None
25715,28894,1,None
25716,29036,1,None
25717,29173,1,None
25718,28983,1,None
25719,28952,1,None
25720,29080,1,Drugs/narcotics
25721,28895,1,None
25722,29037,1,None
25723,29173,2,None
25724,28984,1,None
25725,28952,2,None
25726,29080,1,Suspected Stolen property
25727,28896,1,None
25728,29038,1,None
25729,29174,1,None
25730,28985,1,None
25731,28952,3,None
25732,29081,1,None
25733,28897,1,None
25734,29039,1,None
25735,29175,1,None
25736,28986,1,None
25737,28952,4,None
25738,29082,1,None
25739,28898,1,None
25740,29040,1,None
25741,29176,1,None
25742,28987,1,None
25743,28952,5,None
25744,29083,1,None
25745,28899,1,None
25746,29041,1,None
25747,29177,1,None
25748,28988,1,None
25749,28953,1,None
25750,29084,1,None
25751,28900,1,None
25752,29042,1,None
25753,29177,2,None
25754,28989,1,None
25755,28954,1,None
25756,29085,1,None
25757,28901,1,Alcohol
25758,29043,1,None
25759,29178,1,None
25760,28990,1,None
25761,28955,1,None
25762,29086,1,None
25763,28902,1,None
25764,29044,1,None
25765,29179,1,None
25766,28991,1,None
25767,28956,1,None
25768,29087,1,None
25769,28903,1,None
25770,28903,2,None
25771,28904,1,None
25772,28905,1,None
25773,28906,1,None
25774,28907,1,None
25775,28908,1,Other Contraband or evidence
25776,28909,1,None
25777,28910,1,Other Contraband or evidence
25778,28911,1,None
25779,28912,1,Other Contraband or evidence
25780,28913,1,None
25781,28914,1,None
25782,28915,1,None
25783,28916,1,None
25784,28917,1,None
25785,28918,1,None
25786,28919,1,None
25787,28920,1,None
25788,28921,1,None
25789,28922,1,None
25790,28923,1,None
25791,28924,1,None
25792,28925,1,Other Contraband or evidence
25793,28926,1,Weapon(s) other than a firearm
25794,28927,1,None
25795,28928,1,Alcohol
25796,28929,1,None
25797,28930,1,None
25798,29180,1,None
25799,29088,1,None
25800,28957,1,None
25801,29181,1,None
25802,29089,1,None
25803,28958,1,None
25804,29182,1,Weapon(s) other than a firearm
25805,29090,1,None
25806,28959,1,None
25807,28992,1,None
25808,29183,1,None
25809,29091,1,None
25810,28960,1,None
25811,28993,1,None
25812,29184,1,None
25813,29092,1,None
25814,28961,1,None
25815,28994,1,None
25816,29185,1,None
25817,29093,1,None
25818,28962,1,None
25819,28995,1,None
25820,29186,1,None
25821,29094,1,None
25822,28963,1,None
25823,28996,1,None
25824,29187,1,None
25825,29095,1,None
25826,28964,1,None
25827,28997,1,None
25828,29188,1,Drugs/narcotics
25829,29096,1,None
25830,28965,1,None
25831,28998,1,Drug Paraphernalia
25832,29189,1,None
25833,29097,1,None
25834,28966,1,None
25835,28999,1,None
25836,29189,2,None
25837,29098,1,Drug Paraphernalia
25838,28967,1,None
25839,29000,1,None
25840,29189,3,None
25841,29099,1,None
25842,29045,1,None
25843,28968,1,None
25844,29001,1,None
25845,29190,1,None
25846,29100,1,None
25847,29046,1,None
25848,28969,1,None
25849,29002,1,None
25850,29191,1,None
25851,29101,1,Drug Paraphernalia
25852,29047,1,None
25853,28970,1,None
25854,29002,2,None
25855,29192,1,None
25856,29102,1,None
25857,29048,1,None
25858,28971,1,None
25859,29003,1,None
25860,29193,1,None
25861,29103,1,None
25862,29049,1,None
25863,28972,1,Drugs/narcotics
25864,29004,1,None
25865,29193,2,None
25866,29104,1,None
25867,29050,1,None
25868,28973,1,None
25869,29005,1,None
25870,29194,1,None
25871,29105,1,None
25872,29051,1,None
25873,28974,1,None
25874,29006,1,None
25875,29106,1,None
25876,29052,1,None
25877,29007,1,Drug Paraphernalia
25878,29053,1,None
25879,29008,1,None
25880,29054,1,None
25881,29009,1,Drug Paraphernalia
25882,29055,1,None
25883,29009,1,Other Contraband or evidence
25884,29056,1,None
25885,29011,1,None
25886,29057,1,None
25887,29012,1,None
25888,29058,1,None
25889,29013,1,None
25890,29059,1,None
25891,29014,1,None
25892,29059,2,None
25893,29015,1,None
25894,29060,1,None
25895,29016,1,None
25896,29061,1,None
25897,29017,1,None
25898,29062,1,None
25899,29018,1,None
25900,29019,1,None
25901,28840,1,None
25902,28841,1,None
25903,28842,1,None
25904,28843,1,None
25905,28844,1,None
25906,28845,1,None
25907,28846,1,None
25908,28847,1,None
25909,28848,1,None
25910,28849,1,None
25911,28850,1,None
25912,28851,1,None
25913,28852,1,None
25914,28853,1,None
25915,28854,1,None
25916,28855,1,None
25917,28856,1,None
25918,28857,1,None
25919,28858,1,None
25920,28859,1,None
25921,28860,1,None
25922,28861,1,None
25923,28861,2,None
25924,28862,1,None
25925,28863,1,None
25926,28864,1,None
25927,28865,1,None
25928,28866,1,None
25929,28867,1,None
25930,28868,1,None
25931,28869,1,None
25932,28870,1,None
25933,28871,1,Ammunition
25934,28871,1,Firearm(s)
25935,28872,1,None
25936,28872,2,None
25937,28873,1,None
25938,28874,1,Money
25939,28875,1,None
25940,28875,2,None
25941,28876,1,None
25942,28877,1,Alcohol
25943,28878,1,None
25944,28878,2,None
25945,28879,1,None
25946,28880,1,None
25947,28881,1,None
25948,28882,1,None
25949,28882,2,None
25950,28883,1,None
25951,29107,1,None
25952,29108,1,None
25953,29109,1,None
25954,29110,1,None
25955,29111,1,None
25956,29112,1,None
25957,29113,1,None
25958,29114,1,None
25959,29115,1,None
25960,29116,1,None
25961,29117,1,None
25962,29118,1,None
25963,29118,2,None
25964,29118,3,None
25965,29118,4,None
25966,29119,1,None
25967,29120,1,None
25968,29121,1,None
25969,29122,1,None
25970,29123,1,None
25971,29124,1,Drugs/narcotics
25972,29125,1,None
25973,29126,1,None
25974,29126,2,None
25975,29126,3,None
25976,29127,1,None
25977,29128,1,None
25978,29129,1,None
25979,29130,1,None
25980,29131,1,None
25981,29132,1,None
25982,29133,1,None
25983,29134,1,None
25984,29135,1,None
25985,29136,1,None
25986,29137,1,None
25987,29138,1,None
25988,29139,1,None
25989,29140,1,None
25990,29141,1,None
25991,29142,1,None
25992,29143,1,None
25993,29144,1,None
25994,29145,1,None
25995,29146,1,None
25996,29147,1,None
25997,29148,1,None
25998,29149,1,None
25999,29150,1,None
26000,29151,1,None
26001,29521,1,None
26002,29195,1,None
26003,29522,1,None
26004,29196,1,None
26005,29332,1,None
26006,29197,1,None
26007,29523,1,None
26008,29333,1,None
26009,29197,2,Weapon(s) other than a firearm
26010,29235,1,None
26011,29472,1,None
26012,29524,1,None
26013,29334,1,None
26014,29381,1,None
26015,29198,1,None
26016,29236,1,None
26017,29525,1,None
26018,29473,1,None
26019,29424,1,None
26020,29335,1,None
26021,29382,1,None
26022,29199,1,None
26023,29237,1,None
26024,29526,1,None
26025,29474,1,None
26026,29425,1,None
26027,29336,1,None
26028,29383,1,None
26029,29200,1,None
26030,29238,1,None
26031,29527,1,None
26032,29475,1,None
26033,29426,1,None
26034,29337,1,None
26035,29383,2,None
26036,29201,1,None
26037,29239,1,None
26038,29528,1,None
26039,29476,1,None
26040,29427,1,None
26041,29338,1,None
26042,29383,3,None
26043,29202,1,None
26044,29240,1,None
26045,29529,1,None
26046,29477,1,None
26047,29428,1,None
26048,29339,1,None
26049,29384,1,None
26050,29203,1,None
26051,29241,1,None
26052,29530,1,None
26053,29478,1,None
26054,29429,1,None
26055,29340,1,None
26056,29385,1,None
26057,29204,1,None
26058,29241,2,None
26059,29531,1,Other Contraband or evidence
26060,29479,1,None
26061,29431,1,Drug Paraphernalia
26062,29341,1,None
26063,29386,1,None
26064,29205,1,None
26065,29242,1,None
26066,29532,1,None
26067,29480,1,None
26068,29432,1,None
26069,29342,1,None
26070,29387,1,None
26071,29206,1,None
26072,29243,1,None
26073,29533,1,Alcohol
26074,29481,1,None
26075,29433,1,None
26076,29343,1,None
26077,29388,1,None
26078,29207,1,None
26079,29244,1,None
26080,29534,1,None
26081,29482,1,None
26082,29434,1,None
26083,29344,1,None
26084,29389,1,None
26085,29207,2,None
26086,29245,1,None
26087,29535,1,None
26088,29483,1,None
26089,29435,1,None
26090,29345,1,None
26091,29390,1,Weapon(s) other than a firearm
26092,29207,3,None
26093,29246,1,None
26094,29536,1,None
26095,29484,1,None
26096,29435,2,None
26097,29346,1,None
26098,29391,1,None
26099,29392,1,None
26100,29393,1,None
26101,29394,1,None
26102,29395,1,None
26103,29396,1,None
26104,29397,1,None
26105,29398,1,None
26106,29399,1,None
26107,29400,1,None
26108,29401,1,None
26109,29402,1,None
26110,29402,2,None
26111,29403,1,Drugs/narcotics
26112,29403,1,Other Contraband or evidence
26113,29403,2,None
26114,29404,1,None
26115,29405,1,None
26116,29406,1,None
26117,29407,1,None
26118,29408,1,None
26119,29409,1,None
26120,29410,1,None
26121,29411,1,None
26122,29412,1,None
26123,29413,1,None
26124,29413,2,None
26125,29413,3,None
26126,29414,1,None
26127,29415,1,None
26128,29416,1,None
26129,29417,1,None
26130,29418,1,None
26131,29419,1,None
26132,29420,1,None
26133,29421,1,None
26134,29422,1,None
26135,29423,1,None
26136,29207,4,None
26137,29247,1,None
26138,29537,1,None
26139,29347,1,None
26140,29435,3,None
26141,29485,1,None
26142,29207,5,None
26143,29248,1,None
26144,29538,1,None
26145,29348,1,None
26146,29436,1,None
