StopID,PID,ObjectId,perceivedRace_Asian,perceivedRace_Black,perceivedRace_Hispanic,perceivedRace_Middle Eastern or South Asian,perceivedRace_Native American,perceivedRace_Pacific Islander,perceivedRace_White
8672,1,3762,0,0,0,0,0,0,1
8673,1,3769,1,0,0,0,0,0,0
8674,1,3776,0,0,1,0,0,0,0
8675,1,3783,0,0,1,0,0,0,0
8676,1,3790,0,0,0,0,0,0,1
8677,1,3797,1,0,0,0,0,0,0
8678,1,3804,0,0,1,0,0,0,0
8679,1,3811,0,0,0,0,0,0,1
8680,1,3818,0,0,1,0,0,0,0
8680,2,7657,0,0,1,0,0,0,1
8681,1,3839,0,0,0,0,0,0,1
8682,1,3846,0,1,0,0,0,0,0
8683,1,3853,0,0,1,0,0,0,0
8684,1,3860,0,0,1,0,0,0,0
8685,1,3867,0,0,1,0,0,0,0
8686,1,3890,0,0,1,0,0,0,0
8686,2,3896,0,0,1,0,0,0,0
8687,1,3902,0,0,1,0,0,0,0
8688,1,3908,0,0,1,0,0,0,0
8689,1,3914,0,0,1,0,0,0,0
8690,1,3920,0,1,0,0,0,0,0
8691,1,3926,0,0,1,0,0,0,0
8692,1,3932,0,1,0,0,0,0,0
8693,1,3938,0,0,1,0,0,0,0
8694,1,3943,0,0,0,0,0,0,1
8695,1,3948,0,0,0,0,0,0,1
8696,1,3953,0,0,0,0,0,0,1
8697,1,3957,0,0,0,1,0,0,0
8698,1,3961,0,0,1,0,0,0,0
8699,1,3614,0,1,0,0,0,0,0
8700,1,3620,0,1,0,0,0,0,0
8701,1,3626,0,0,0,0,0,0,1
8702,1,3632,0,0,0,0,0,1,0
8703,1,3637,0,0,1,0,0,0,0
8703,2,3643,0,0,1,0,0,0,0
8704,1,3649,0,0,0,0,0,0,1
8705,1,3655,0,0,1,0,0,0,0
8706,1,3661,0,1,0,0,0,0,0
8707,1,3667,0,1,0,0,0,0,0
8708,1,3673,0,1,0,0,0,0,0
8709,1,3679,0,0,1,0,0,0,0
8710,1,3685,0,1,0,0,0,0,0
8711,1,3691,0,0,0,0,0,0,1
8712,1,3697,0,0,0,0,0,0,1
8713,1,3703,0,0,1,0,0,0,0
8714,1,3709,0,0,0,0,0,0,1
8715,1,3715,0,1,0,0,0,0,0
8716,1,3755,0,1,0,0,0,0,0
8717,1,3760,0,0,1,0,0,0,0
8718,1,3767,0,0,1,0,0,0,0
8718,2,3774,0,0,1,0,0,0,0
8718,3,3781,0,0,1,0,0,0,0
8719,1,3788,0,0,1,0,0,0,0
8720,1,3795,0,0,0,0,0,0,1
8721,1,3802,1,0,0,0,0,0,0
8722,1,3809,0,0,0,0,0,0,1
8722,2,3816,0,0,1,0,0,0,0
8723,1,3823,0,0,0,0,0,0,1
8723,2,3830,0,0,1,0,0,0,0
8724,1,3837,0,0,1,0,0,0,0
8724,2,3844,0,0,1,0,0,0,0
8725,1,3851,0,0,1,0,0,0,0
8726,1,3858,0,0,1,0,0,0,0
8727,1,3865,0,0,0,0,0,0,1
8727,2,3872,0,0,0,0,0,0,1
8727,3,3873,0,0,0,0,0,0,1
8727,4,3874,0,0,0,0,0,0,1
8728,1,3875,0,0,0,0,0,0,1
8729,1,3876,0,0,1,0,0,0,0
8730,1,3877,0,0,1,0,0,0,0
8731,1,3878,0,0,1,0,0,0,0
8732,1,3879,0,0,1,0,0,0,0
8733,1,3880,0,1,0,0,0,0,0
8734,1,3881,0,0,1,0,0,0,0
8735,1,3882,0,0,1,0,0,0,0
8736,1,3883,0,1,0,0,0,0,0
8737,1,3884,0,0,1,0,0,0,0
8738,1,3885,0,0,0,0,0,0,1
8739,1,3886,0,0,0,0,0,0,1
8740,1,3616,0,0,0,0,0,1,0
8741,1,3622,0,0,0,0,0,0,1
8742,1,3628,0,0,1,0,0,0,0
8743,1,3634,0,0,0,0,0,0,1
8744,1,3640,0,0,1,0,0,0,0
8745,1,3646,0,1,0,0,0,0,0
8746,1,3652,0,0,1,0,0,0,0
8747,1,3658,0,1,0,0,0,0,0
8748,1,3664,0,0,0,0,0,0,1
8749,1,3670,0,0,1,0,0,0,0
8750,1,3676,0,1,0,0,0,0,0
8751,1,3682,0,1,0,0,0,0,0
8752,1,3688,0,0,1,0,0,0,0
8753,1,3694,0,0,1,0,0,0,0
8754,1,3700,0,0,1,0,0,0,0
8755,1,7418,0,1,0,1,0,0,0
8756,1,3718,0,1,0,0,0,0,0
8756,2,7513,0,1,0,0,0,0,1
8757,1,3766,0,1,0,0,0,0,0
8758,1,3773,0,0,1,0,0,0,0
8760,1,3780,0,0,0,0,0,0,1
8761,1,3787,0,0,0,0,0,0,1
8762,1,3794,0,1,0,0,0,0,0
8763,1,3801,0,1,0,0,0,0,0
8764,1,3808,0,0,0,0,0,0,1
8765,1,3815,0,0,0,0,0,1,0
8766,1,3822,0,0,0,0,0,1,0
8767,1,3829,1,0,0,0,0,0,0
8768,1,3836,1,0,0,0,0,0,0
8769,1,3843,0,0,0,0,0,0,1
8770,1,3850,0,1,0,0,0,0,0
8770,2,3857,0,1,0,0,0,0,0
8771,1,3864,0,1,0,0,0,0,0
8772,1,3871,0,1,0,0,0,0,0
8773,1,3892,0,1,0,0,0,0,0
8774,1,3898,0,0,0,1,0,0,0
8775,1,3904,0,0,1,0,0,0,0
8776,1,3910,1,0,0,0,0,0,0
8777,1,3916,1,0,0,0,0,0,0
8778,1,3922,0,0,1,0,0,0,0
8779,1,3928,0,0,0,0,0,0,1
8780,1,3934,0,0,0,0,0,0,1
8781,1,3939,0,0,1,0,0,0,0
8782,1,3944,0,0,1,0,0,0,0
8783,1,3949,0,0,1,0,0,0,0
8784,1,3954,0,0,1,0,0,0,0
8785,1,3958,0,0,1,0,0,0,0
8786,1,3962,0,1,0,0,0,0,0
8787,1,3604,0,0,0,0,0,0,1
8788,1,3608,0,0,1,0,0,0,0
8789,1,3611,0,0,1,0,0,0,0
8790,1,3617,0,0,0,1,0,0,0
8791,1,3623,0,0,1,0,0,0,0
8792,1,3629,1,0,0,0,0,0,0
8793,1,7276,0,1,0,0,0,0,1
8795,1,3647,0,0,1,0,0,0,0
8797,1,3653,0,1,0,0,0,0,0
8798,1,3659,0,0,1,0,0,0,0
8800,1,7336,0,1,0,0,0,0,1
8801,1,3677,0,1,0,0,0,0,0
8802,1,3683,0,0,1,0,0,0,0
8803,1,3689,0,0,1,0,0,0,0
8804,1,3695,0,1,0,0,0,0,0
8805,1,3701,0,1,0,0,0,0,0
8806,1,3707,0,1,0,0,0,0,0
8807,1,3713,0,0,0,0,0,0,1
8808,1,3719,0,1,0,0,0,0,0
8809,1,3720,0,0,0,0,0,0,1
8810,1,3721,0,1,0,0,0,0,0
8811,1,3722,0,1,0,0,0,0,0
8812,1,3723,0,1,0,0,0,0,0
8813,1,3724,0,1,0,0,0,0,0
8814,1,3725,0,1,0,0,0,0,0
8815,1,3726,0,0,1,0,0,0,0
8816,1,3727,0,0,1,0,0,0,0
8817,1,3728,0,1,0,0,0,0,0
8818,1,3729,0,0,1,0,0,0,0
8818,2,3730,0,0,1,0,0,0,0
8818,3,3731,0,0,1,0,0,0,0
8819,1,3732,0,0,1,0,0,0,0
8820,1,3733,0,0,0,0,0,0,1
8821,1,3734,0,1,0,0,0,0,0
8821,2,3735,1,0,0,0,0,0,0
8822,1,3736,0,0,1,0,0,0,0
8823,1,3737,0,1,0,0,0,0,0
8824,1,3738,0,1,0,0,0,0,0
8825,1,3739,0,0,1,0,0,0,0
8826,1,3740,0,0,1,0,0,0,0
8827,1,3741,0,0,1,0,0,0,0
8828,1,3742,0,0,0,0,0,0,1
8828,2,3743,0,1,0,0,0,0,0
8829,1,3744,0,1,0,0,0,0,0
8830,1,3745,0,0,1,0,0,0,0
8831,1,3746,0,0,0,0,0,0,1
8832,1,3747,0,0,1,0,0,0,0
8832,2,3748,0,0,1,0,0,0,0
8833,1,3601,0,0,0,0,0,0,1
8834,1,3602,0,1,0,0,0,0,0
8835,1,3603,0,0,0,0,0,0,1
8836,1,3605,0,1,0,0,0,0,0
8837,1,3606,0,1,0,0,0,0,0
8837,2,3609,0,1,0,0,0,0,0
8838,1,3613,0,1,0,0,0,0,0
8839,1,3619,0,1,0,0,0,0,0
8840,1,3625,0,0,1,0,0,0,0
8841,1,3631,0,0,1,0,0,0,0
8842,1,3636,0,0,1,0,0,0,0
8843,1,3642,0,0,1,0,0,0,0
8844,1,3648,0,0,0,0,0,0,1
8845,1,25704,1,1,1,1,1,1,1
8846,1,3696,0,1,0,0,0,0,0
8847,1,3702,0,0,1,0,0,0,0
8848,1,26233,1,1,1,1,1,1,1
8849,1,3782,0,0,0,0,0,0,1
8849,2,3789,0,0,1,0,0,0,0
8850,1,3796,1,0,0,0,0,0,0
8851,1,3803,0,0,1,0,0,0,0
8852,1,3810,0,0,0,0,0,0,1
8853,1,3817,0,0,0,0,0,0,1
8854,1,3824,0,1,0,0,0,0,0
8855,1,3831,0,0,1,0,0,0,0
8856,1,3838,0,0,1,0,0,0,0
8857,1,3845,0,0,0,0,0,0,1
8858,1,3852,0,0,0,0,0,1,0
8858,2,3859,0,0,1,0,0,0,0
8859,1,3866,0,1,0,0,0,0,0
8860,1,3891,0,1,0,0,0,0,0
8861,1,3897,0,1,0,0,0,0,0
8862,1,3903,0,0,1,0,0,0,0
8863,1,3909,0,0,0,0,0,0,1
8864,1,3915,0,0,0,0,0,0,1
8864,2,3921,0,0,0,0,0,0,1
8865,1,3927,0,1,0,0,0,0,0
8866,1,3933,0,1,0,0,0,0,0
8867,1,4020,0,0,0,1,0,0,0
8868,1,4058,0,0,1,0,0,0,0
8869,1,4064,0,0,0,1,0,0,0
8870,1,4070,0,0,1,0,0,0,0
8871,1,4076,0,0,0,0,0,0,1
8871,2,4082,0,0,0,0,0,0,1
8871,3,4088,0,1,0,0,0,0,0
8872,1,4094,0,1,0,0,0,0,0
8874,1,4100,0,0,0,0,0,0,1
8875,1,4106,0,1,0,0,0,0,0
8876,1,4112,0,0,1,0,0,0,0
8877,1,4118,0,0,1,0,0,0,0
8878,1,4124,0,1,0,0,0,0,0
8879,1,4130,0,0,1,0,0,0,0
8880,1,4136,0,0,0,0,0,0,1
8881,1,4142,0,0,1,0,0,0,0
8882,1,4148,0,0,1,0,0,0,0
8883,1,4154,0,0,0,0,0,0,1
8883,2,4160,0,0,1,0,0,0,0
8884,1,4166,0,0,0,0,0,0,1
8885,1,4172,0,0,1,0,0,0,0
8886,1,4207,0,0,0,0,0,0,1
8887,1,4212,0,0,1,0,0,0,0
8887,2,4217,0,0,1,0,0,0,0
8888,1,4222,0,1,0,0,0,0,0
8889,1,4227,0,0,1,0,0,0,0
8890,1,4232,0,1,0,0,0,0,0
8891,1,4237,0,1,0,0,0,0,0
8892,1,4243,0,1,0,0,0,0,0
8893,1,4249,0,1,0,0,0,0,0
8894,1,4255,0,0,0,0,0,0,1
8895,1,4261,1,0,0,0,0,0,0
8896,1,29995,1,1,1,1,1,1,1
8897,1,30333,1,1,1,1,1,1,1
8898,1,4357,0,0,1,0,0,0,0
8899,1,4361,0,0,1,0,0,0,0
8900,1,4365,0,0,1,0,0,0,0
8901,1,4366,0,0,0,0,0,0,1
8902,1,4018,0,0,1,0,0,0,0
8903,1,4059,0,1,0,0,0,0,0
8904,1,4065,0,0,0,0,0,0,1
8905,1,4071,0,1,0,0,0,0,0
8906,1,4077,0,1,0,0,0,0,0
8907,1,4083,0,0,1,0,0,0,0
8908,1,4089,0,0,1,0,0,0,0
8909,1,4095,0,0,1,0,0,0,0
8911,1,4101,0,0,0,0,0,0,1
8912,1,4107,0,0,1,0,0,0,0
8912,2,4113,0,0,1,0,0,0,0
8912,3,4119,0,0,1,0,0,0,0
8912,4,4125,0,0,1,0,0,0,0
8913,1,4131,0,0,1,0,0,0,0
8914,1,4137,1,0,0,0,0,0,0
8915,1,4143,0,1,0,0,0,0,0
8916,1,4149,0,0,1,0,0,0,0
8917,1,4155,0,0,1,0,0,0,0
8918,1,4161,0,1,0,0,0,0,0
8918,2,4167,0,1,0,0,0,0,0
8919,1,4173,0,0,1,0,0,0,0
8920,1,4206,0,0,0,0,0,0,1
8921,1,4211,0,0,1,0,0,0,0
8921,2,4216,0,0,1,0,0,0,0
8922,1,4221,1,0,0,0,0,0,0
8923,1,4226,0,0,1,0,0,0,0
8924,1,4231,0,0,0,0,0,0,1
8925,1,4236,0,0,1,0,0,0,0
8925,2,4242,0,0,1,0,0,0,0
8926,1,4248,0,0,1,0,0,0,0
8927,1,4254,0,1,0,0,0,0,0
8928,1,4260,0,0,0,0,0,0,1
8929,1,4266,0,0,1,0,0,0,0
8930,1,4272,0,0,1,0,0,0,0
8931,1,4278,0,0,1,0,0,0,0
8931,2,4284,0,0,0,0,0,0,1
8932,1,4290,0,0,0,0,0,0,1
8932,2,4296,0,0,0,0,0,0,1
8933,1,4302,0,0,1,0,0,0,0
8934,1,4308,0,0,0,0,0,0,1
8935,1,4314,0,0,1,0,0,0,0
8936,1,4320,0,0,1,0,0,0,0
8937,1,4326,0,0,0,0,0,0,1
8938,1,4327,0,0,1,0,0,0,0
8939,1,4328,0,0,1,0,0,0,0
8940,1,4329,0,0,1,0,0,0,0
8941,1,4330,0,0,1,0,0,0,0
8942,1,4331,0,1,0,0,0,0,0
8942,2,4332,0,0,0,0,0,0,1
8943,1,4333,0,0,1,0,0,0,0
8944,1,4240,0,1,0,0,0,0,0
8945,1,4246,0,1,0,0,0,0,0
8946,1,4252,0,0,1,0,0,0,0
8947,1,4258,0,1,0,0,0,0,0
8948,1,4264,0,1,0,0,0,0,0
8949,1,4270,0,0,1,0,0,0,0
8950,1,4276,0,1,0,0,0,0,0
8951,1,4282,0,1,0,0,0,0,0
8952,1,4288,0,0,0,0,0,0,1
8953,1,4294,0,0,0,0,0,0,1
8954,1,4300,0,1,0,0,0,0,0
8955,1,4306,0,0,1,0,0,0,0
8956,1,4312,0,0,1,0,0,0,0
8957,1,4318,0,0,0,0,0,0,1
8957,2,4324,0,0,0,0,0,0,1
8958,1,4334,0,0,0,0,0,0,1
8959,1,4367,0,1,0,0,0,0,0
8959,2,4368,0,1,0,0,0,0,0
8960,1,4369,0,0,1,0,0,0,0
8961,1,4370,0,0,1,0,0,0,0
8962,1,4371,0,0,0,1,0,0,0
8963,1,4372,0,0,0,0,0,1,0
8964,1,4373,0,1,0,0,0,0,0
8965,1,4374,0,0,0,0,0,0,1
8966,1,4375,0,0,0,0,0,0,1
8967,1,4376,0,0,1,0,0,0,0
8968,1,4377,0,1,0,0,0,0,0
8969,1,4378,0,1,0,0,0,0,0
8970,1,4379,0,0,1,0,0,0,0
8971,1,4380,0,0,1,0,0,0,0
8972,1,4381,0,0,1,0,0,0,0
8973,1,4382,0,0,0,0,0,0,1
8974,1,4383,0,0,0,0,0,0,1
8975,1,4384,0,0,0,0,0,0,1
8976,1,4385,0,0,1,0,0,0,0
8977,1,4386,0,0,0,0,0,0,1
8978,1,4387,0,0,1,0,0,0,0
8978,2,4388,0,0,1,0,0,0,0
8979,1,4389,0,1,0,0,0,0,0
8980,1,4390,0,0,1,0,0,0,0
8981,1,4391,0,0,1,0,0,0,0
8982,1,4392,0,1,0,0,0,0,0
8983,1,4393,0,0,1,0,0,0,0
8984,1,4394,0,0,1,0,0,0,0
8985,1,4395,0,0,0,0,0,0,1
8986,1,4396,0,0,0,0,0,0,1
8987,1,4397,0,1,0,0,0,0,0
8987,2,4398,0,0,0,0,0,0,1
8987,3,4399,0,0,0,0,0,0,1
8988,1,4400,0,0,0,0,0,0,1
8989,1,4001,0,1,0,0,0,0,0
8990,1,4002,0,0,1,0,0,0,0
8990,2,4003,0,0,1,0,0,0,0
8990,3,4004,0,0,1,0,0,0,0
8990,4,4005,0,0,1,0,0,0,0
8991,1,4006,0,0,0,0,0,0,1
8992,1,4007,0,0,0,0,0,0,1
8992,2,4008,0,0,0,0,0,0,1
8993,1,4009,0,0,1,0,0,0,0
8994,1,4010,0,0,0,0,0,0,1
8995,1,4011,0,0,1,0,0,0,0
8996,1,4012,0,1,0,0,0,0,0
8997,1,4013,0,0,1,0,0,0,0
8998,1,4014,0,1,0,0,0,0,0
8999,1,4015,0,1,0,0,0,0,0
9000,1,8033,0,1,1,0,0,0,0
9001,1,4024,0,1,0,0,0,0,0
9002,1,4025,0,1,0,0,0,0,0
9004,1,4026,0,0,1,0,0,0,0
9005,1,4027,0,1,0,0,0,0,0
9006,1,4028,0,1,0,0,0,0,0
9006,2,4029,0,1,0,0,0,0,0
9006,3,4030,0,1,0,0,0,0,0
9007,1,4031,0,0,1,0,0,0,0
9008,1,4032,0,0,0,0,0,0,1
9009,1,4033,1,0,0,0,0,0,0
9010,1,4034,0,0,0,0,0,0,1
9011,1,4035,0,1,0,0,0,0,0
9011,2,4036,0,1,0,0,0,0,0
9012,1,4037,0,1,0,0,0,0,0
9013,1,8077,0,0,0,0,1,0,1
9014,1,4040,0,0,1,0,0,0,0
9015,1,4041,0,0,0,0,0,0,1
9016,1,4042,0,1,0,0,0,0,0
9017,1,4043,0,0,1,0,0,0,0
9018,1,4044,0,0,1,0,0,0,0
9018,2,4045,0,1,0,0,0,0,0
9019,1,4046,0,0,0,0,0,0,1
9020,1,4047,0,1,0,0,0,0,0
9021,1,4048,0,0,0,0,0,0,1
9022,1,4049,0,1,0,0,0,0,0
9023,1,4050,0,0,0,0,0,0,1
9024,1,4051,0,1,0,0,0,0,0
9024,2,4052,0,1,0,0,0,0,0
9025,1,4053,0,0,1,0,0,0,0
9026,1,8109,0,1,0,0,1,0,0
9027,1,4056,0,0,1,0,0,0,0
9028,1,4022,0,0,1,0,0,0,0
9028,2,4060,0,0,0,0,0,0,1
9029,1,4066,0,0,1,0,0,0,0
9030,1,4072,0,0,0,0,0,0,1
9031,1,4078,0,0,1,0,0,0,0
9032,1,4084,0,0,0,0,0,0,1
9033,1,4090,0,0,1,0,0,0,0
9034,1,4096,0,1,0,0,0,0,0
9035,1,4102,0,0,1,0,0,0,0
9036,1,4108,0,0,1,0,0,0,0
9037,1,4114,0,0,1,0,0,0,0
9038,1,4120,0,0,1,0,0,0,0
9039,1,4126,0,0,1,0,0,0,0
9039,2,4132,0,0,1,0,0,0,0
9039,3,4138,0,0,1,0,0,0,0
9039,4,4144,0,0,1,0,0,0,0
9040,1,12468,0,1,0,1,0,1,0
9040,2,12551,0,1,0,1,0,1,0
9041,1,4214,0,1,0,0,0,0,0
9042,1,4219,0,0,0,0,0,0,1
9043,1,4224,0,1,0,0,0,0,0
9044,1,4229,0,0,1,0,0,0,0
9045,1,4234,0,0,0,0,0,0,1
9046,1,4239,0,0,1,0,0,0,0
9046,2,4245,0,0,1,0,0,0,0
9047,1,4251,1,0,0,0,0,0,0
9048,1,4257,0,0,0,0,0,0,1
9048,2,4263,0,0,0,0,0,0,1
9049,1,8544,0,0,1,0,0,0,1
9050,1,4281,0,0,0,0,0,0,1
9051,1,4287,0,0,0,0,0,0,1
9052,1,4293,0,0,0,0,0,0,1
9053,1,4299,0,0,1,0,0,0,0
9054,1,4305,0,0,0,0,0,0,1
9055,1,4311,0,1,0,0,0,0,0
9056,1,4317,0,0,1,0,0,0,0
9057,1,4323,0,1,0,0,0,0,0
9058,1,4336,0,0,1,0,0,0,0
9059,1,4339,0,0,0,0,0,0,1
9060,1,4343,0,0,1,0,0,0,0
9061,1,4347,0,1,0,0,0,0,0
9062,1,4351,0,0,1,0,0,0,0
9063,1,4355,0,0,0,0,0,0,1
9064,1,4359,0,0,1,0,0,0,0
9065,1,4363,0,1,0,0,0,0,0
9066,1,4023,0,1,0,0,0,0,0
9067,1,4062,0,0,0,0,0,0,1
9068,1,4068,0,0,1,0,0,0,0
9069,1,4074,0,1,0,0,0,0,0
9070,1,4080,0,0,0,0,0,0,1
9071,1,4086,1,0,0,0,0,0,0
9072,1,4092,0,0,1,0,0,0,0
9073,1,4098,0,1,0,0,0,0,0
9074,1,4104,0,0,1,0,0,0,0
9075,1,4110,0,1,0,0,0,0,0
9076,1,4116,0,0,0,0,0,0,1
9077,1,4122,0,0,0,0,0,0,1
9078,1,4128,0,0,1,0,0,0,0
9079,1,4134,0,0,0,0,0,0,1
9080,1,4140,0,1,0,0,0,0,0
9081,1,4146,0,1,0,0,0,0,0
9082,1,4152,0,1,0,0,0,0,0
9083,1,4158,0,1,0,0,0,0,0
9084,1,4164,0,0,1,0,0,0,0
9085,1,4170,0,0,1,0,0,0,0
9086,1,4205,0,0,1,0,0,0,0
9087,1,4210,0,1,0,0,0,0,0
9088,1,4215,0,1,0,0,0,0,0
9089,1,4220,0,1,0,0,0,0,0
9090,1,4225,0,0,0,0,0,0,1
9091,1,4230,0,0,0,0,0,1,0
9092,1,4235,0,0,0,0,0,0,1
9093,1,4241,0,0,1,0,0,0,0
9094,1,4247,1,0,0,0,0,0,0
9095,1,4253,0,0,0,0,0,0,1
9096,1,4259,0,0,1,0,0,0,0
9097,1,4265,0,1,0,0,0,0,0
9098,1,12831,0,1,0,0,0,1,1
9099,1,4289,0,1,0,0,0,0,0
9100,1,4295,0,0,0,0,0,1,0
9101,1,4301,1,0,0,0,0,0,0
9102,1,4307,0,0,0,0,0,0,1
9102,2,4313,0,1,0,0,0,0,0
9103,1,4319,0,1,0,0,0,0,0
9104,1,4325,0,1,0,0,0,0,0
9105,1,4337,0,0,1,0,0,0,0
9106,1,4340,0,0,1,0,0,0,0
9107,1,4344,0,0,1,0,0,0,0
9108,1,4348,0,0,0,0,0,0,1
9109,1,4352,0,1,0,0,0,0,0
9110,1,4356,0,0,1,0,0,0,0
9111,1,4360,0,0,1,0,0,0,0
9112,1,4364,1,0,0,0,0,0,0
9113,1,4021,0,0,0,0,0,0,1
9114,1,4061,0,0,1,0,0,0,0
9115,1,4067,0,0,0,0,0,0,1
9116,1,4073,0,1,0,0,0,0,0
9117,1,4079,0,0,1,0,0,0,0
9118,1,4085,0,1,0,0,0,0,0
9118,2,4091,0,1,0,0,0,0,0
9118,3,4097,0,0,1,0,0,0,0
9119,1,4103,1,0,0,0,0,0,0
9120,1,4109,0,0,0,0,0,0,1
9121,1,4115,0,0,0,0,0,0,1
9121,2,4121,0,0,0,0,0,0,1
9122,1,4127,0,1,0,0,0,0,0
9123,1,4133,0,0,1,0,0,0,0
9124,1,4139,0,0,1,0,0,0,0
9125,1,4145,0,1,0,0,0,0,0
9126,1,4151,0,0,1,0,0,0,0
9127,1,4157,0,1,0,0,0,0,0
9128,1,4163,0,0,1,0,0,0,0
9129,1,4169,0,0,0,0,0,0,1
9130,1,4175,0,0,1,0,0,0,0
9131,1,4176,0,0,0,0,0,0,1
9131,2,4177,0,0,0,0,0,0,1
9132,1,4178,0,0,0,1,0,0,0
9132,2,4179,0,0,0,1,0,0,0
9133,1,4180,0,0,1,0,0,0,0
9134,1,4181,0,0,1,0,0,0,0
9135,1,4182,0,0,1,0,0,0,0
9136,1,4183,0,0,1,0,0,0,0
9137,1,4184,0,1,0,0,0,0,0
9138,1,4185,0,0,1,0,0,0,0
9139,1,4186,0,1,0,0,0,0,0
9139,2,4187,0,0,1,0,0,0,0
9140,1,4188,0,0,1,0,0,0,0
9141,1,4189,0,0,0,0,0,0,1
9142,1,4190,0,0,1,0,0,0,0
9143,1,4191,0,1,0,0,0,0,0
9144,1,4192,0,0,1,0,0,0,0
9145,1,4193,0,0,1,0,0,0,0
9146,1,4194,0,0,1,0,0,0,0
9147,1,4195,0,0,0,0,0,0,1
9148,1,4196,0,0,1,0,0,0,0
9149,1,4197,0,0,0,0,0,0,1
9150,1,4198,0,1,0,0,0,0,0
9150,2,4199,0,1,0,0,0,0,0
9151,1,4200,0,0,0,0,0,0,1
9152,1,4201,0,0,1,0,0,0,0
9153,1,4202,0,0,0,0,0,0,1
9154,1,4203,1,0,0,0,0,0,0
9155,1,4204,0,0,1,0,0,0,0
9156,1,4019,0,0,0,0,0,0,1
9157,1,4057,0,0,1,0,0,0,0
9157,2,4063,0,0,1,0,0,0,0
9158,1,4069,0,1,0,0,0,0,0
9159,1,4075,0,0,0,0,0,0,1
9160,1,8168,0,0,1,0,1,0,0
9161,1,4093,0,0,0,0,0,0,1
9162,1,8204,0,0,1,0,1,0,0
9163,1,4111,0,0,1,0,0,0,0
9164,1,4117,0,0,0,0,0,0,1
9165,1,4123,0,0,1,0,0,0,0
9166,1,8264,0,0,0,1,0,0,1
9167,1,4141,0,0,1,0,0,0,0
9168,1,4147,0,0,1,0,0,0,0
9170,1,4153,1,0,0,0,0,0,0
9171,1,4159,0,1,0,0,0,0,0
9172,1,4165,0,1,0,0,0,0,0
9173,1,4171,0,0,1,0,0,0,0
9174,1,4208,0,1,0,0,0,0,0
9175,1,4213,0,0,1,0,0,0,0
9176,1,4218,0,0,1,0,0,0,0
9177,1,4223,0,1,0,0,0,0,0
9178,1,4228,0,0,1,0,0,0,0
9179,1,4233,0,0,1,0,0,0,0
9180,1,4238,0,0,0,0,0,0,1
9181,1,4244,0,0,1,0,0,0,0
9182,1,4250,0,0,1,0,0,0,0
9183,1,4256,0,1,0,0,0,0,0
9184,1,4262,0,0,1,0,0,0,0
9185,1,4268,0,0,1,0,0,0,0
9186,1,4274,0,0,0,0,0,0,1
9187,1,4280,0,0,1,0,0,0,0
9187,2,4286,0,1,0,0,0,0,0
9187,3,4292,0,0,1,0,0,0,0
9188,1,4298,0,0,0,0,0,0,1
9189,1,4304,0,0,1,0,0,0,0
9189,2,4310,0,0,1,0,0,0,0
9189,3,4316,0,0,1,0,0,0,0
9190,1,8657,0,0,1,0,0,0,1
9190,2,8680,0,0,1,0,0,0,1
9190,3,8696,0,0,1,0,0,0,1
9190,4,8712,0,0,1,0,0,0,1
9191,1,4362,0,0,1,0,0,0,0
9191,2,4591,0,0,1,0,0,0,0
9192,1,4597,0,0,1,0,0,0,0
9193,1,4604,0,0,0,0,0,0,1
9194,1,4611,0,0,1,0,0,0,0
9195,1,4618,0,0,0,0,0,0,1
9196,1,4624,1,0,0,0,0,0,0
9197,1,4630,0,0,0,0,0,0,1
9198,1,4661,0,0,0,0,0,0,1
9199,1,4665,0,0,0,0,0,0,1
9200,1,4669,0,0,0,0,0,0,1
9201,1,4674,0,1,0,0,0,0,0
9202,1,4679,0,1,0,0,0,0,0
9202,2,4684,0,1,0,0,0,0,0
9202,3,4689,0,1,0,0,0,0,0
9202,4,4694,0,1,0,0,0,0,0
9203,1,4699,0,0,0,0,0,0,1
9204,1,4704,0,0,1,0,0,0,0
9205,1,4709,0,0,1,0,0,0,0
9206,1,4714,0,0,1,0,0,0,0
9207,1,4719,0,0,0,1,0,0,0
9208,1,4724,0,0,1,0,0,0,0
9209,1,4727,0,0,1,0,0,0,0
9210,1,4730,0,1,0,0,0,0,0
9211,1,4733,0,1,0,0,0,0,0
9212,1,4736,0,0,1,0,0,0,0
9213,1,4739,0,0,0,0,0,0,1
9214,1,4742,0,0,0,0,0,0,1
9215,1,4745,0,1,0,0,0,0,0
9215,2,4748,0,0,1,0,0,0,0
9216,1,4751,0,0,0,0,0,0,1
9217,1,4754,0,1,0,0,0,0,0
9218,1,4757,0,0,0,0,0,0,1
9219,1,4760,0,0,0,0,0,0,1
9220,1,4763,0,0,0,0,0,0,1
9221,1,4766,0,0,0,0,0,0,1
9222,1,19083,1,1,1,0,0,0,1
9223,1,4775,0,0,0,0,0,0,1
9224,1,4777,0,0,1,0,0,0,0
9225,1,4778,0,0,1,0,0,0,0
9226,1,4779,0,1,0,0,0,0,0
9227,1,14343,0,1,1,0,0,0,1
9228,1,4783,0,0,0,0,0,0,1
9229,1,4784,0,0,0,0,0,0,1
9230,1,4785,0,1,0,0,0,0,0
9231,1,4786,0,0,1,0,0,0,0
9232,1,4423,0,1,0,0,0,0,0
9233,1,4427,0,0,1,0,0,0,0
